-29.85000	314.85001	204.35001
-31.75000	312.85001	203.85001
-30.75000	314.10001	206.10001
-32.50000	314.35001	205.60001
-32.25000	314.35001	202.50000
-31.25000	317.00000	204.60001
-29.60000	315.10001	205.35001
-31.00000	315.35001	202.75000
-33.60000	313.35001	204.60001
-30.50000	315.60001	204.85001
-33.60000	312.50000	203.50000
-31.00000	314.60001	204.35001
-31.25000	311.50000	202.50000
-32.00000	316.10001	205.85001
-32.25000	312.50000	202.75000
-33.35000	315.35001	203.50000
-32.50000	315.10001	205.60001
-32.50000	313.85001	205.10001
-32.25000	314.60001	204.35001
-33.35000	314.10001	204.85001
-31.50000	314.10001	202.25000
-32.25000	317.00000	203.85001
-31.25000	316.10001	203.85001
-30.50000	314.35001	203.00000
-31.25000	314.10001	205.85001
-32.75000	313.35001	204.85001
-31.50000	314.10001	204.10001
-30.75000	313.60001	205.35001
-29.35000	315.35001	204.85001
-30.10000	314.10001	204.10001
-32.75000	312.50000	204.35001
-32.75000	314.85001	202.50000
-31.25000	313.60001	204.10001
-33.60000	313.10001	205.35001
-33.00000	314.60001	205.10001
-32.50000	316.10001	202.50000
-30.50000	313.85001	202.50000
-32.75000	312.85001	204.35001
-32.25000	313.60001	204.35001
-32.75000	316.35001	203.85001
-32.25000	313.35001	205.85001
-29.85000	314.10001	203.25000
-31.75000	313.35001	204.85001
-29.10000	314.60001	205.10001
-33.00000	313.35001	204.10001
-33.35000	315.60001	205.35001
-32.25000	316.10001	205.60001
-33.00000	314.35001	205.10001
-30.75000	315.60001	205.10001
-32.50000	314.10001	204.60001
-32.50000	315.10001	204.60001
-30.50000	315.35001	204.60001
-31.50000	315.85001	203.85001
-32.00000	314.85001	207.50000
-33.00000	314.35001	203.00000
-31.50000	313.85001	203.00000
-31.75000	315.60001	206.10001
-31.00000	315.85001	206.35001
-30.75000	313.60001	203.85001
-32.50000	314.85001	204.85001
-29.85000	312.25000	203.25000
-31.50000	316.75000	203.25000
-31.50000	313.85001	205.35001
-32.00000	313.35001	204.85001
-30.75000	315.60001	205.10001
-32.50000	314.85001	202.00000
-30.75000	312.00000	205.35001
-31.75000	313.10001	204.85001
-33.35000	314.85001	204.85001
-31.75000	314.85001	205.10001
-31.25000	313.35001	204.85001
-31.75000	313.35001	203.85001
-32.75000	315.10001	204.10001
-31.50000	313.35001	205.10001
-32.00000	314.85001	204.85001
-30.10000	315.35001	204.10001
-31.50000	315.35001	206.10001
-31.50000	313.10001	205.10001
-32.00000	314.85001	204.10001
-32.00000	315.35001	203.85001
-29.60000	314.35001	203.85001
-32.50000	313.35001	204.10001
-31.75000	313.35001	204.60001
-31.75000	315.10001	205.60001
-33.85000	314.60001	202.75000
-32.25000	315.60001	204.35001
-33.00000	314.60001	202.75000
-32.00000	315.35001	203.50000
-33.35000	313.60001	204.10001
-31.25000	313.35001	206.10001
-31.75000	314.10001	204.35001
-31.75000	313.85001	206.10001
-32.25000	316.10001	204.35001
-33.85000	314.60001	206.75000
-31.50000	315.60001	204.60001
-31.00000	312.85001	204.60001
-31.00000	314.60001	203.50000
-32.25000	313.35001	203.25000
-33.60000	314.10001	204.35001
-31.00000	314.60001	203.50000
-31.75000	314.85001	203.85001
-32.25000	312.50000	204.85001
-30.50000	312.85001	205.60001
-32.25000	315.60001	203.25000
-30.75000	315.10001	203.50000
-32.25000	314.35001	206.10001
-33.60000	313.60001	204.35001
-31.75000	314.60001	204.35001
-31.75000	314.85001	205.60001
-31.75000	315.60001	206.35001
-32.00000	315.35001	202.00000
-32.50000	315.10001	202.00000
-31.75000	313.85001	203.00000
-30.75000	314.60001	203.50000
-30.50000	314.85001	202.50000
-31.00000	313.35001	203.85001
-33.00000	314.10001	204.35001
-32.00000	314.10001	204.85001
-31.75000	313.60001	207.00000
-30.75000	315.35001	204.35001
-32.50000	316.10001	203.00000
-33.85000	314.85001	202.75000
-33.60000	313.10001	202.50000
-32.75000	315.10001	203.00000
-31.50000	314.10001	205.35001
-31.50000	312.85001	204.85001
-32.00000	313.60001	204.10001
-30.50000	316.75000	204.10001
-32.50000	313.85001	203.50000
-32.25000	314.85001	202.75000
-30.75000	314.85001	205.60001
-32.25000	314.35001	203.50000
-31.25000	315.35001	205.10001
-32.00000	315.35001	205.10001
-33.60000	314.85001	204.60001
-31.75000	313.60001	205.10001
-31.50000	314.85001	204.85001
-29.35000	315.60001	205.60001
-29.60000	315.10001	203.85001
-31.75000	315.10001	205.60001
-31.00000	314.60001	203.85001
-31.00000	315.10001	203.50000
-33.00000	315.35001	205.35001
-31.25000	314.35001	202.75000
-31.25000	314.35001	203.50000
-32.50000	316.10001	204.35001
-31.50000	315.60001	201.50000
-29.60000	314.60001	203.00000
-29.60000	313.85001	202.75000
-30.50000	314.60001	202.75000
-30.10000	313.35001	201.50000
-29.85000	314.60001	201.25000
-28.10000	313.85001	202.50000
-31.00000	313.85001	205.10001
-29.35000	314.35001	201.25000
-30.10000	315.35001	201.50000
-30.75000	313.10001	200.60001
-26.75000	315.35001	199.85001
-30.10000	314.35001	202.75000
-29.35000	314.35001	200.35001
-30.75000	313.35001	201.25000
-29.85000	314.10001	202.25000
-27.85000	313.35001	203.50000
-28.35000	314.10001	202.25000
-31.50000	312.25000	201.75000
-29.85000	314.60001	202.25000
-27.85000	316.35001	201.50000
-31.25000	314.85001	202.75000
-29.85000	313.85001	201.00000
-28.60000	315.35001	201.75000
-29.35000	314.60001	203.00000
-30.75000	312.85001	202.50000
-30.75000	314.10001	200.60001
-29.85000	313.85001	201.75000
-29.35000	314.10001	202.00000
-29.85000	314.35001	200.10001
-28.10000	313.60001	202.25000
-29.85000	314.60001	202.00000
-29.60000	315.60001	201.50000
-28.35000	314.10001	203.25000
-29.85000	314.85001	202.50000
-28.10000	312.85001	203.00000
-28.85000	316.10001	203.25000
-29.10000	315.10001	202.75000
-28.60000	314.10001	201.25000
-29.10000	313.10001	200.35001
-29.35000	314.60001	205.10001
-29.60000	311.25000	202.75000
-29.35000	314.85001	202.00000
-30.10000	313.85001	203.50000
-29.60000	314.85001	201.75000
-27.85000	314.60001	201.50000
-29.10000	315.35001	201.50000
-29.35000	313.85001	201.25000
-30.10000	314.10001	201.75000
-31.25000	314.85001	203.25000
-28.10000	315.60001	199.85001
-27.85000	314.35001	201.50000
-29.35000	314.10001	203.00000
-27.60000	314.35001	201.75000
-28.60000	316.10001	201.50000
-31.00000	315.35001	201.75000
-29.10000	313.35001	200.10001
-27.35000	313.35001	203.00000
-28.85000	315.35001	202.75000
-29.10000	314.60001	201.25000
-28.10000	313.85001	202.00000
-28.60000	313.60001	201.00000
-28.85000	313.10001	203.50000
-30.50000	315.35001	201.75000
-29.35000	316.10001	201.75000
-29.60000	315.85001	201.25000
-31.50000	315.10001	203.50000
-28.85000	313.85001	202.75000
-29.85000	313.35001	201.00000
-31.25000	315.60001	203.85001
-29.60000	314.60001	203.00000
-28.60000	313.10001	200.35001
-28.85000	313.35001	202.00000
-29.60000	314.85001	202.25000
-29.10000	313.60001	201.75000
-29.60000	312.00000	201.75000
-28.35000	316.35001	201.25000
-31.50000	313.35001	200.10001
-28.60000	314.60001	201.25000
-28.60000	313.85001	201.00000
-29.60000	314.10001	201.50000
-29.35000	312.25000	201.25000
-28.60000	316.10001	203.00000
-29.60000	314.35001	203.25000
-29.85000	316.10001	201.50000
-29.60000	314.60001	202.25000
-29.85000	313.10001	202.50000
-28.85000	314.60001	200.60001
-29.10000	314.60001	203.50000
-28.35000	314.35001	202.25000
-29.10000	313.10001	203.00000
-28.85000	315.10001	202.00000
-28.85000	313.60001	201.75000
-31.50000	315.10001	202.25000
-30.10000	314.85001	201.25000
-30.75000	313.10001	203.00000
-28.35000	313.35001	199.35001
-28.85000	312.85001	202.50000
-29.10000	314.35001	202.50000
-28.10000	313.10001	200.35001
-31.00000	315.10001	201.75000
-29.10000	314.85001	201.50000
-30.75000	313.60001	201.25000
-29.60000	314.60001	199.60001
-30.75000	312.85001	201.50000
-29.35000	315.85001	201.50000
-29.60000	313.60001	201.75000
-30.50000	312.85001	203.85001
-30.10000	315.60001	203.85001
-30.50000	315.35001	202.50000
-30.75000	313.85001	201.75000
-30.75000	314.35001	201.50000
-29.35000	311.50000	202.25000
-29.60000	315.60001	202.25000
-29.35000	314.10001	203.25000
-29.60000	313.35001	201.75000
-28.35000	312.25000	200.60001
-27.85000	312.50000	200.10001
-30.50000	315.10001	200.35001
-32.50000	314.10001	202.00000
-28.35000	313.35001	202.00000
-28.10000	313.85001	202.25000
-30.75000	314.85001	203.25000
-29.35000	314.10001	201.50000
-30.75000	314.60001	201.00000
-28.60000	313.60001	202.25000
-28.85000	315.85001	202.50000
-28.35000	313.35001	201.75000
-28.85000	315.35001	201.25000
-28.85000	313.85001	200.10001
-29.10000	312.50000	202.75000
-29.85000	313.60001	201.00000
-28.85000	314.35001	199.85001
-29.60000	311.25000	201.50000
-29.60000	315.10001	202.00000
-30.10000	314.60001	201.50000
