0.020;-0.011;2.148;0.103;-0.150;0.077;
0.018;-0.022;2.154;0.072;-0.150;0.085;
0.012;-0.020;2.162;0.080;-0.196;0.008;
0.015;-0.017;2.154;0.210;-0.044;0.138;
0.016;-0.015;2.154;0.156;0.033;-0.076;
0.024;-0.019;2.150;0.156;-0.143;-0.060;
0.019;-0.022;2.145;-0.088;-0.013;0.069;
0.020;-0.018;2.155;-0.088;-0.059;0.115;
0.020;-0.018;2.159;0.004;-0.089;-0.015;
0.015;-0.016;2.147;0.141;0.033;-0.045;
0.014;-0.015;2.147;0.118;-0.135;-0.045;
0.021;-0.014;2.150;0.156;-0.074;0.047;
0.015;-0.017;2.141;-0.042;-0.280;-0.114;
0.013;-0.023;2.153;0.156;0.025;-0.022;
0.017;-0.019;2.160;0.172;0.040;-0.160;
0.016;-0.024;2.154;-0.050;-0.227;0.024;
0.018;-0.018;2.159;0.065;-0.074;0.085;
0.019;-0.020;2.150;0.027;-0.181;-0.144;
0.019;-0.013;2.155;0.072;-0.181;-0.045;
0.016;-0.021;2.153;0.049;-0.120;-0.007;
0.011;-0.026;2.157;-0.096;-0.105;0.039;
0.013;-0.021;2.155;0.126;-0.112;0.146;
0.016;-0.018;2.152;0.217;-0.089;-0.121;
0.019;-0.023;2.146;-0.004;-0.288;-0.198;
0.021;-0.016;2.155;0.172;0.002;0.031;
0.015;-0.021;2.150;0.042;-0.295;-0.007;
0.019;-0.022;2.152;-0.057;-0.150;0.115;
0.020;-0.015;2.151;-0.080;0.071;-0.282;
0.018;-0.017;2.152;0.065;-0.143;0.100;
0.016;-0.019;2.153;-0.172;-0.128;0.054;
0.013;-0.017;2.151;0.042;-0.021;0.092;
0.010;-0.021;2.152;-0.157;-0.234;-0.114;
0.013;-0.020;2.144;0.179;-0.044;-0.198;
0.010;-0.021;2.144;-0.080;0.132;0.123;
0.020;-0.018;2.149;0.072;-0.028;-0.152;
0.013;-0.015;2.150;-0.019;0.117;0.024;
