55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.21;220.32;0.65;-0.76;-0.76;-0.65;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.21;220.05;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.21;219.79;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.21;219.99;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.49;-4.22;220.01;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;219.83;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;219.98;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;219.99;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;220.17;0.65;-0.76;-0.76;-0.65;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;220.31;0.65;-0.76;-0.76;-0.65;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.21;220.30;0.65;-0.76;-0.76;-0.65;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;220.53;0.65;-0.76;-0.76;-0.65;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;219.68;0.64;-0.77;-0.77;-0.64;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;218.67;0.62;-0.78;-0.78;-0.62;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;218.83;0.63;-0.78;-0.78;-0.63;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;218.81;0.63;-0.78;-0.78;-0.63;
55.863201;9.828165;55.863194;9.828166;0.06;-0.05;0.50;-4.22;218.83;0.63;-0.78;-0.78;-0.63;
