0.026500;0.042037;1.009335;0.081565;-0.257970;-0.172550;
0.026988;0.041131;1.012516;0.028130;-0.105298;0.003023;
0.029186;0.047989;1.024173;-0.116908;0.291649;0.125160;
0.035126;0.046464;1.016878;-0.040572;-0.021328;0.125160;
0.039113;0.053465;1.015565;0.066298;0.230580;0.056458;
0.056034;0.058027;1.021512;0.028130;-0.097664;-0.065679;
0.019673;0.046162;1.013957;-0.010038;-0.036596;0.003023;
0.028262;0.046823;1.014089;-0.116908;-0.349573;0.018290;
0.022011;0.037105;1.020480;0.051031;0.024473;0.018290;
0.041242;0.047910;1.012082;-0.010038;0.001572;0.148061;
0.024669;0.051599;1.002336;-0.071107;0.131343;-0.027512;
0.030413;0.045945;1.013616;-0.032939;-0.303771;-0.035145;
0.024754;0.018655;0.999897;0.051031;-0.120565;0.071725;
0.033229;0.041533;1.002557;-0.071107;-0.219802;0.056458;
0.027704;0.058833;1.020386;-0.139809;0.077908;0.056458;
0.027167;0.053411;1.018092;0.028130;0.024473;-0.119115;
0.022923;0.032194;1.015026;0.028130;0.161877;0.086992;
0.025175;0.043743;1.013755;0.051031;0.062641;-0.050412;
0.021132;0.043885;1.003400;0.135000;0.123710;-0.080947;
0.039807;0.060214;1.024746;0.142634;-0.044229;-0.035145;
0.025345;0.047884;1.029757;-0.147443;-0.326672;0.064092;
0.032562;0.043675;1.018027;-0.094008;0.108443;0.048824;
0.030202;0.061552;1.014575;-0.078740;0.276381;0.071725;
0.018732;0.051987;1.032175;0.096832;-0.044229;0.079359;
0.018780;0.042482;1.015362;-0.094008;0.032107;-0.088580;
0.028725;0.043092;1.007420;-0.032939;-0.051863;0.041191;
0.037034;0.055346;1.017770;-0.101641;0.032107;0.041191;
0.038912;0.062344;1.023293;-0.055840;0.100809;0.064092;
0.031613;0.038080;1.022102;-0.002405;0.047374;-0.042779;
0.028973;0.040327;1.017683;-0.109275;0.016840;0.064092;
0.043386;0.055404;1.017371;-0.155076;0.070275;-0.149649;
0.033266;0.049276;1.032096;0.035763;0.024473;0.056458;
0.028237;0.037258;1.010271;0.073931;-0.235069;-0.050412;
0.032408;0.041193;1.015537;0.180802;0.047374;-0.050412;
0.040045;0.058578;1.011974;-0.109275;-0.181634;0.041191;
0.036842;0.047958;1.030166;-0.132176;0.230580;0.132794;
0.025803;0.030863;0.997637;0.058664;0.184778;-0.042779;
0.032388;0.036287;1.013504;-0.071107;-0.059496;0.079359;
0.035817;0.068328;1.026034;-0.132176;-0.013695;-0.065679;
0.035131;0.059039;1.026625;0.073931;0.009206;-0.187817;
0.023675;0.048293;1.013064;0.142634;0.070275;-0.050412;
0.029185;0.040998;1.012791;0.058664;0.039740;-0.019878;
0.032531;0.050399;1.027933;-0.155076;-0.090031;0.064092;
0.024461;0.043730;1.015216;0.005229;0.154244;-0.012244;
0.038890;0.052549;1.020453;0.119733;-0.174000;0.094626;
0.041835;0.043391;1.017910;-0.109275;0.001572;-0.035145;
0.052984;0.065219;1.023290;-0.284847;-0.051863;0.033557;
0.021673;0.047690;1.011801;-0.032939;0.085542;0.064092;
0.030702;0.040888;1.016980;0.226603;0.116076;-0.187817;
0.024765;0.043805;1.019390;0.249504;0.070275;-0.065679;
0.038615;0.053896;1.013358;-0.086374;-0.082397;0.018290;
0.029052;0.052961;1.014434;-0.032939;-0.059496;0.048824;
0.028582;0.047380;1.017780;0.096832;-0.112931;-0.225985;
0.025919;0.039136;1.012963;0.218970;0.032107;0.010656;
0.036331;0.056040;1.017525;-0.277214;-0.158733;-0.058046;
0.030881;0.061295;1.011393;0.028130;-0.044229;0.056458;
0.027082;0.053551;1.011227;-0.040572;-0.051863;-0.210718;
0.031272;0.042619;1.016768;0.005229;-0.013695;0.048824;
0.024668;0.046037;1.022364;-0.063473;-0.143466;-0.019878;
0.035368;0.054371;1.006452;0.020496;-0.059496;-0.050412;
0.022672;0.054747;1.024424;0.020496;0.062641;-0.019878;
0.028731;0.033579;1.023957;0.112099;-0.036596;0.033557;
0.022899;0.038907;1.007277;-0.155076;0.055007;-0.187817;
0.029232;0.048019;1.009215;-0.193244;0.062641;-0.019878;
0.034811;0.050336;1.015949;-0.109275;0.062641;0.025924;
0.030140;0.050325;1.013921;-0.094008;-0.151099;-0.088580;
0.023643;0.033140;1.010636;0.241870;0.009206;0.010656;
0.021553;0.042213;1.004363;-0.109275;0.001572;0.056458;
0.041963;0.054689;1.023225;-0.078740;0.085542;0.064092;
0.027851;0.049684;1.027857;0.005229;-0.006061;0.003023;
0.030018;0.041834;1.017229;-0.048206;-0.028962;-0.111481;
0.039312;0.048774;1.010841;-0.216145;-0.212168;-0.218351;
0.033458;0.046896;1.018577;-0.139809;-0.028962;-0.073313;
0.019347;0.046546;1.024748;-0.032939;0.200045;-0.042779;
0.016415;0.042222;1.022191;-0.055840;0.009206;-0.035145;
0.026981;0.044619;1.017717;0.051031;0.077908;-0.103847;
0.028257;0.051703;1.014405;0.028130;0.016840;0.003023;
0.033821;0.051437;1.011047;0.020496;0.215313;-0.042779;
0.024936;0.046286;1.004960;0.020496;-0.067130;-0.164916;
0.018555;0.035057;1.025305;-0.010038;-0.013695;-0.019878;
0.025259;0.052908;1.023453;-0.063473;-0.051863;0.163328;
0.037392;0.048008;0.998051;0.119733;-0.219802;0.224397;
0.026857;0.049622;1.026861;-0.040572;0.039740;0.086992;
0.018365;0.039970;1.011642;0.127366;0.055007;0.102259;
0.015337;0.034617;1.005635;-0.010038;0.032107;-0.019878;
0.032911;0.043780;1.007244;-0.200878;-0.090031;-0.080947;
0.022012;0.028958;1.013495;0.058664;0.009206;-0.012244;
0.033088;0.031168;1.011232;-0.086374;-0.013695;-0.004611;
0.043631;0.051458;1.013393;-0.025305;0.222946;-0.058046;
0.041299;0.058919;1.031370;-0.170343;-0.082397;-0.065679;
0.036869;0.040516;1.004310;0.089199;0.123710;0.094626;
0.030581;0.038692;1.034111;-0.147443;-0.036596;-0.035145;
0.032420;0.050280;1.020083;0.043397;0.085542;-0.019878;
0.026143;0.059610;1.028712;-0.094008;-0.059496;-0.164916;
0.023357;0.037739;1.009228;0.165534;-0.120565;0.086992;
0.020750;0.042355;1.016860;-0.032939;-0.158733;-0.088580;
0.042769;0.059453;1.029682;-0.368817;0.108443;-0.012244;
0.031338;0.056187;1.027510;-0.155076;0.146610;-0.096214;
0.042505;0.048010;1.014799;0.073931;-0.013695;0.048824;
0.026184;0.046853;1.023133;-0.063473;0.085542;0.010656;
0.036561;0.056519;1.032984;-0.116908;0.108443;-0.195450;
0.024424;0.042300;1.017647;0.142634;-0.006061;-0.004611;
0.026134;0.042610;1.016449;0.127366;0.138977;0.178595;
0.028903;0.038397;1.019370;0.119733;-0.135832;0.064092;
0.036952;0.052710;1.021164;-0.116908;0.184778;-0.065679;
0.023645;0.052451;1.014105;0.066298;-0.044229;-0.080947;
0.027913;0.049036;1.016568;-0.094008;-0.044229;-0.050412;
0.037243;0.045086;1.015662;0.028130;-0.151099;-0.004611;
0.029963;0.048051;1.008981;0.051031;0.207679;-0.004611;
0.029092;0.052773;1.018110;0.119733;-0.242702;0.025924;
0.024806;0.049430;1.020453;-0.063473;0.154244;-0.142015;
0.027160;0.043865;1.015501;0.127366;-0.273237;-0.050412;
0.032036;0.030580;1.007776;0.196069;-0.158733;-0.042779;
0.039362;0.048596;1.015253;-0.040572;0.077908;-0.058046;
0.027573;0.051490;1.018806;0.081565;-0.090031;0.086992;
0.030898;0.051312;1.012230;0.089199;0.032107;-0.164916;
0.024366;0.050598;1.001582;-0.208511;-0.105298;-0.004611;
0.040346;0.051447;1.023646;0.310573;0.077908;0.025924;
0.035406;0.055589;1.023145;-0.063473;-0.021328;-0.035145;
0.031805;0.048501;1.017106;0.020496;-0.257970;0.102259;
0.016622;0.047774;1.017615;0.112099;-0.090031;0.094626;
0.030636;0.051282;1.010999;0.218970;-0.006061;-0.027512;
0.029929;0.045233;1.016541;-0.116908;0.055007;-0.096214;
0.034538;0.059137;1.018525;0.264771;-0.280870;0.064092;
0.023978;0.039292;1.013428;0.005229;-0.128199;-0.042779;
0.036184;0.056366;1.023658;-0.048206;0.039740;-0.088580;
0.035361;0.049942;1.003690;-0.017672;0.146610;0.064092;
0.041978;0.055400;1.021765;-0.063473;0.039740;-0.157283;
0.027157;0.043398;1.016966;0.150267;-0.135832;-0.019878;
0.020017;0.034406;1.009132;0.272405;0.024473;-0.012244;
0.034936;0.053714;1.013057;0.028130;0.055007;-0.042779;
0.037282;0.052118;1.029742;-0.124542;0.253481;0.064092;
0.023230;0.039475;1.011703;-0.055840;0.108443;-0.035145;
0.032432;0.050525;1.020087;-0.071107;0.039740;0.086992;
0.037185;0.042013;1.022483;-0.132176;-0.242702;-0.035145;
0.035911;0.048407;1.013730;-0.078740;0.100809;-0.187817;
0.031354;0.056416;1.009613;0.028130;-0.128199;0.025924;
0.029955;0.060611;1.017746;-0.040572;0.138977;-0.042779;
0.033225;0.051549;1.020849;-0.162710;-0.097664;-0.042779;
0.011341;0.053674;1.021795;0.104466;-0.067130;-0.111481;
0.034127;0.058503;1.026603;-0.132176;-0.189267;-0.042779;
0.025653;0.051902;1.020011;0.318206;-0.212168;0.033557;
0.024166;0.035053;1.006258;-0.071107;0.200045;0.079359;
0.034120;0.046157;1.015879;-0.063473;-0.158733;-0.096214;
0.033250;0.049935;1.010281;-0.139809;-0.319038;-0.096214;
0.027387;0.039899;1.010297;0.280038;-0.189267;0.048824;
0.033535;0.036494;1.007147;-0.116908;0.016840;0.033557;
0.032113;0.052075;1.027216;-0.177977;-0.006061;-0.050412;
0.019511;0.040659;1.021722;-0.071107;0.116076;-0.149649;
0.016244;0.037386;1.008631;0.012863;0.123710;0.018290;
0.033170;0.035445;1.020124;0.119733;0.070275;-0.042779;
0.025705;0.037283;1.003615;-0.223779;0.009206;-0.126748;
0.025659;0.047699;0.999106;-0.078740;0.100809;-0.004611;
0.034915;0.044153;1.009485;0.211336;-0.135832;-0.073313;
0.031837;0.048053;1.002877;-0.071107;0.001572;0.163328;
0.018599;0.044392;1.013180;-0.132176;-0.006061;-0.134382;
0.025220;0.042170;1.022806;-0.254313;0.238213;0.041191;
0.028993;0.037316;1.011754;0.196069;0.085542;0.117527;
0.027748;0.047488;1.028068;0.043397;0.032107;-0.012244;
0.015780;0.032737;1.009048;0.096832;0.039740;0.025924;
0.030900;0.048283;1.005074;-0.109275;-0.288504;0.102259;
0.025135;0.046268;1.019921;-0.032939;0.047374;-0.004611;
0.027823;0.036853;1.017371;0.035763;-0.143466;0.048824;
0.033827;0.037251;1.007898;0.104466;0.039740;0.010656;
0.046474;0.057558;1.021124;-0.147443;-0.090031;-0.088580;
0.029119;0.053265;1.018363;0.135000;0.024473;-0.080947;
0.023959;0.038577;1.014643;0.310573;-0.028962;-0.149649;
0.029933;0.037090;1.009802;-0.017672;0.062641;-0.050412;
0.042010;0.048212;1.013568;-0.109275;-0.151099;-0.134382;
0.029979;0.049921;1.003368;0.142634;0.192412;0.102259;
0.035998;0.044079;1.017592;0.096832;-0.044229;0.071725;
0.035759;0.037779;1.004255;0.150267;-0.120565;-0.119115;
0.041314;0.055653;1.007781;-0.239046;-0.021328;-0.004611;
0.031949;0.050027;1.004133;0.165534;0.077908;-0.119115;
0.029830;0.043273;1.016266;0.310573;0.276381;-0.195450;
0.032127;0.049754;1.018355;0.058664;0.016840;0.018290;
0.044217;0.042510;1.016460;-0.010038;-0.189267;0.209130;
0.031323;0.053602;1.017418;0.043397;0.009206;-0.042779;
0.030354;0.053799;1.017408;-0.002405;-0.021328;-0.042779;
0.037215;0.051814;1.025814;0.081565;0.138977;-0.012244;
0.038706;0.042351;1.007061;-0.124542;0.116076;0.125160;
0.030597;0.052881;1.020586;-0.147443;0.222946;0.033557;
0.030472;0.049504;1.023477;0.020496;0.009206;-0.103847;
0.023795;0.042146;1.025973;0.135000;-0.097664;0.048824;
0.027841;0.042452;1.016717;-0.010038;-0.006061;-0.004611;
0.021199;0.047452;1.013752;0.272405;0.413786;-0.248886;
0.027090;0.052633;1.015137;-0.040572;-0.028962;-0.035145;
0.029240;0.038276;1.026730;0.096832;0.016840;0.170962;
