-0.063;-0.032;1.026;0.772;0.538;-0.682;
-0.047;0.030;0.989;1.780;0.561;-0.858;
-0.013;0.009;0.985;-0.274;-0.004;-0.384;
0.006;-0.016;0.974;-1.182;-1.004;0.272;
-0.028;-0.065;1.009;-1.503;-0.408;0.822;
-0.060;-0.030;1.027;0.581;0.187;0.646;
-0.057;0.010;0.999;1.444;-0.004;0.158;
-0.003;0.021;0.968;0.620;0.088;-0.392;
-0.004;-0.018;0.982;-0.785;-0.156;-0.117;
-0.023;-0.050;1.016;-0.518;-0.065;0.410;
-0.041;-0.030;1.040;0.681;0.500;0.432;
-0.056;0.004;0.996;0.910;-0.286;-0.369;
-0.007;0.014;0.949;0.116;-0.164;-1.171;
0.002;-0.010;0.967;-1.258;0.042;-0.522;
-0.047;-0.042;1.022;-0.968;-0.019;0.684;
-0.042;-0.027;1.039;0.559;0.004;1.272;
-0.058;-0.011;0.995;0.650;-0.553;0.509;
0.004;-0.000;0.953;0.146;-0.439;-0.743;
-0.003;0.000;0.960;-0.541;0.470;-0.804;
-0.036;-0.025;1.043;0.062;0.294;0.364;
-0.033;-0.022;1.034;0.665;0.065;0.829;
-0.039;-0.020;0.988;0.253;-0.492;0.097;
0.005;-0.012;0.962;-0.396;-0.943;-1.178;
-0.029;-0.014;0.968;-0.907;0.966;-1.186;
-0.049;-0.019;1.028;0.268;0.828;0.524;
-0.038;-0.014;1.043;0.963;-0.263;1.249;
-0.005;-0.022;0.989;-0.045;-0.889;0.753;
0.000;-0.014;0.959;-0.518;-0.851;-0.461;
-0.038;-0.008;0.976;-0.464;0.951;-0.911;
-0.045;-0.015;1.048;0.894;1.638;0.211;
-0.030;0.002;1.021;0.894;-0.637;0.868;
0.020;-0.036;0.988;-0.777;-1.309;0.349;
-0.020;-0.021;0.975;-0.533;-1.118;-0.781;
-0.060;-0.020;0.979;-0.701;0.729;-1.033;
-0.050;-0.012;1.041;0.986;2.271;-0.026;
-0.016;0.008;1.012;0.665;-0.530;0.967;
0.022;-0.037;0.983;-0.518;-1.614;0.745;
-0.023;-0.014;0.966;-0.075;-1.042;-0.071;
-0.072;-0.042;0.987;-0.556;0.180;-0.522;
-0.071;0.001;1.021;1.337;2.592;-0.148;
-0.015;-0.001;1.010;0.062;-0.217;0.341;
0.039;-0.021;0.998;-0.564;-1.370;0.295;
-0.007;-0.018;0.963;-0.365;-0.988;-0.415;
-0.066;-0.049;1.012;-0.235;-0.172;-0.415;
-0.093;0.011;1.004;1.200;1.813;-0.064;
-0.058;0.003;1.001;0.032;-0.294;0.501;
0.046;-0.014;1.003;-0.243;-0.973;0.417;
0.030;-0.030;0.992;-0.617;-0.614;0.051;
-0.040;-0.032;1.027;0.192;0.141;0.249;
-0.108;-0.001;0.991;0.864;1.340;-0.041;
-0.060;-0.008;0.978;0.238;0.401;0.020;
0.023;0.001;0.965;0.131;-0.843;-0.140;
0.060;-0.028;0.997;-1.159;-0.599;-0.506;
-0.035;-0.038;1.041;0.116;0.187;-0.033;
-0.095;0.004;0.998;0.757;0.103;0.119;
-0.047;-0.014;0.981;0.139;-0.187;0.058;
-0.005;0.007;0.959;0.009;-0.133;-0.201;
0.017;-0.046;0.990;-1.121;-0.996;-0.110;
-0.031;-0.030;1.052;0.826;0.523;0.532;
-0.073;0.004;1.008;0.207;0.141;0.631;
-0.025;-0.023;0.990;0.055;0.157;0.425;
-0.009;0.012;0.937;-0.220;0.027;-0.400;
0.003;-0.047;0.989;-0.968;-0.271;-0.529;
-0.061;-0.017;1.040;1.337;0.180;-0.018;
-0.049;-0.014;1.013;0.055;-0.332;0.501;
-0.009;-0.010;0.988;-0.151;0.195;0.081;
-0.012;0.011;0.949;-0.976;-0.217;-0.728;
-0.029;-0.041;1.027;0.078;0.401;-0.453;
-0.067;-0.014;1.027;1.169;0.271;0.242;
