55.865864;5.514968;55.865864;9.828291;0.00;0.00;0.49;-0.56;109.33;0;0.000000;0.000000;
55.865864;5.514968;55.865864;9.828291;0.00;0.00;0.49;-0.56;102.96;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828290;0.00;0.00;0.50;-0.56;109.06;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828290;0.00;0.00;0.49;-0.65;104.76;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828289;0.00;0.00;0.52;-0.70;105.55;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828288;0.00;0.00;0.52;-0.73;105.92;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828287;0.00;0.00;0.51;-0.73;105.68;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828286;0.00;0.00;0.52;-0.72;105.26;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828285;0.00;0.00;0.52;-0.77;110.54;0;0.000000;0.000000;
55.865864;5.514968;55.865868;9.828284;0.00;0.00;0.54;-0.78;109.99;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828283;0.00;0.00;0.56;-0.76;107.42;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828281;0.00;0.00;0.54;-0.76;109.24;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828280;0.00;0.00;0.54;-0.76;109.78;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828279;0.00;0.00;0.52;-0.76;107.27;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828279;0.00;0.00;0.53;-0.74;108.98;0;0.000000;0.000000;
55.865864;5.514968;55.865871;9.828278;0.00;0.00;0.53;-0.75;103.82;0;0.000000;0.000000;
55.865864;5.514968;55.865875;9.828277;0.00;0.00;0.54;-0.75;111.60;0;0.000000;0.000000;
55.865864;5.514968;55.865875;9.828275;0.00;0.00;0.54;-0.75;109.10;0;0.000000;0.000000;
55.865864;5.514968;55.865875;9.828274;0.00;0.00;0.52;-0.76;110.12;0;0.000000;0.000000;
55.865864;5.514968;55.865875;9.828272;0.00;0.00;0.53;-0.76;106.33;0;0.000000;0.000000;
55.865864;5.514968;55.865879;9.828270;0.00;0.00;0.54;-0.75;109.00;0;0.000000;0.000000;
55.865864;5.514968;55.865879;9.828269;0.00;0.00;0.53;-0.75;107.76;0;0.000000;0.000000;
55.865864;5.514968;55.865879;9.828267;0.00;0.00;0.53;-0.76;107.25;0;0.000000;0.000000;
55.865864;5.514968;55.865879;9.828265;0.00;0.00;0.52;-0.75;105.77;0;0.000000;0.000000;
55.865864;5.514968;55.865883;9.828263;0.00;0.00;0.54;-0.75;107.33;0;0.000000;0.000000;
55.865864;5.514968;55.865883;9.828261;0.00;0.00;0.54;-0.75;105.05;0;0.000000;0.000000;
55.865864;5.514968;55.865883;9.828259;0.00;0.00;0.56;-0.75;109.94;0;0.000000;0.000000;
55.865864;5.514968;55.865887;9.828257;0.00;0.00;0.55;-0.76;108.72;0;0.000000;0.000000;
55.865864;5.514968;55.865887;9.828255;0.00;0.00;0.53;-0.76;107.94;0;0.000000;0.000000;
55.865864;5.514968;55.865887;9.828253;0.00;0.00;0.53;-0.72;107.23;0;0.000000;0.000000;
55.865864;5.514968;55.865887;9.828251;0.00;0.00;0.51;-0.74;104.99;0;0.000000;0.000000;
55.865864;5.514968;55.865891;9.828250;0.00;0.00;0.53;-0.74;111.18;0;0.000000;0.000000;
55.865864;5.514968;55.865891;9.828248;0.00;0.00;0.54;-0.76;108.44;0;0.000000;0.000000;
55.865864;5.514968;55.865891;9.828246;0.00;0.00;0.51;-0.74;110.40;0;0.000000;0.000000;
55.865864;5.514968;55.865891;9.828245;0.00;0.00;0.54;-0.75;107.74;0;0.000000;0.000000;
55.865864;5.514968;55.865894;9.828243;0.00;0.00;0.53;-0.74;106.43;0;0.000000;0.000000;
55.865864;5.514968;55.865894;9.828241;0.00;0.00;0.52;-0.73;107.04;0;0.000000;0.000000;
55.865864;5.514968;55.865894;9.828240;0.00;0.00;0.54;-0.75;106.30;0;0.000000;0.000000;
55.865864;5.514968;55.865894;9.828238;0.00;0.00;0.54;-0.75;105.94;0;0.000000;0.000000;
55.865864;5.514968;55.865894;9.828238;0.00;0.00;0.51;-0.77;108.02;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828237;0.00;0.00;0.53;-0.75;109.03;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828236;0.00;0.00;0.55;-0.74;108.92;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828236;0.00;0.00;0.54;-0.73;104.25;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828236;0.00;0.00;0.54;-0.75;108.68;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828237;0.00;0.00;0.53;-0.75;105.77;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828237;0.00;0.00;0.55;-0.74;105.93;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828237;0.00;0.00;0.55;-0.72;108.75;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828237;0.00;0.00;0.57;-0.75;105.45;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.56;-0.75;105.37;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.56;-0.75;105.35;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.57;-0.75;107.06;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.57;-0.75;106.20;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.55;-0.74;105.63;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.56;-0.73;105.60;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828239;0.00;0.00;0.55;-0.75;103.72;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828238;0.00;0.00;0.55;-0.74;106.91;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828239;0.00;0.00;0.54;-0.78;105.13;0;0.000000;0.000000;
55.865864;5.514968;55.865898;9.828239;0.00;0.00;0.55;-0.77;110.13;0;0.000000;0.000000;
