55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.18;0.84;98.67;0;
55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.19;0.84;96.49;0;
55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.19;0.84;93.25;0;
55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.24;0.81;93.93;0;
55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.30;0.79;93.43;0;
55.866055;5.514844;55.866055;9.828118;0.00;0.00;0.34;0.77;97.01;0;
55.866055;5.514844;55.866055;9.828119;0.00;0.00;0.35;0.76;92.64;0;
55.866055;5.514844;55.866051;9.828119;0.00;0.00;0.39;0.77;92.94;0;
55.866055;5.514844;55.866051;9.828120;0.00;0.00;0.38;0.75;94.96;0;
55.866055;5.514844;55.866051;9.828120;0.00;0.00;0.39;0.74;93.08;0;
55.866055;5.514844;55.866047;9.828121;0.00;0.00;0.38;0.76;92.00;0;
55.866055;5.514844;55.866047;9.828122;0.00;0.00;0.38;0.76;93.03;0;
55.866055;5.514844;55.866043;9.828123;0.00;0.00;0.37;0.78;93.99;0;
55.866055;5.514844;55.866043;9.828124;0.00;0.00;0.38;0.76;90.57;0;
55.866055;5.514844;55.866039;9.828125;0.00;0.00;0.38;0.75;93.79;0;
55.866055;5.514844;55.866039;9.828126;0.00;0.00;0.39;0.76;95.65;0;
55.866055;5.514844;55.866039;9.828126;0.00;0.00;0.39;0.76;91.04;0;
55.866055;5.514844;55.866039;9.828125;0.00;0.00;0.37;0.74;92.56;0;
55.866055;5.514844;55.866039;9.828124;0.00;0.00;0.37;0.75;96.10;0;
55.866055;5.514844;55.866039;9.828124;0.00;0.00;0.38;0.75;90.51;0;
55.866055;5.514844;55.866039;9.828124;0.00;0.00;0.38;0.76;98.59;0;
55.866055;5.514844;55.866039;9.828124;0.00;0.00;0.41;0.77;93.65;0;
55.866055;5.514844;55.866039;9.828123;0.00;0.00;0.37;0.76;91.87;0;
55.866055;5.514844;55.866039;9.828123;0.00;0.00;0.38;0.77;93.98;0;
55.866055;5.514844;55.866039;9.828122;0.00;0.00;0.38;0.77;96.53;0;
55.866055;5.514844;55.866039;9.828121;0.00;0.00;0.39;0.76;90.62;0;
55.866055;5.514844;55.866039;9.828121;0.00;0.00;0.37;0.75;96.93;0;
55.866055;5.514844;55.866035;9.828121;0.00;0.00;0.38;0.74;95.38;0;
55.866055;5.514844;55.866035;9.828121;0.00;0.00;0.36;0.74;93.05;0;
55.866055;5.514844;55.866039;9.828119;0.00;0.00;0.36;0.75;95.40;0;
55.866055;5.514844;55.866039;9.828119;0.00;0.00;0.37;0.73;92.12;0;
55.866055;5.514844;55.866039;9.828119;0.00;0.00;0.38;0.75;90.01;0;
55.866055;5.514844;55.866039;9.828118;0.00;0.00;0.39;0.76;97.23;0;
55.866055;5.514844;55.866039;9.828117;0.00;0.00;0.37;0.77;92.58;0;
55.866055;5.514844;55.866039;9.828117;0.00;0.00;0.37;0.77;94.91;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.38;0.76;90.58;0;
55.866055;5.514844;55.866039;9.828117;0.00;0.00;0.37;0.77;96.82;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.40;0.77;94.70;0;
55.866055;5.514844;55.866039;9.828116;0.00;0.00;0.38;0.75;91.22;0;
55.866055;5.514844;55.866035;9.828118;0.00;0.00;0.40;0.75;92.56;0;
55.866055;5.514844;55.866035;9.828119;0.00;0.00;0.40;0.77;99.64;0;
55.866055;5.514844;55.866035;9.828118;0.00;0.00;0.41;0.77;89.09;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.39;0.77;91.50;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.38;0.77;98.09;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.35;0.76;93.46;0;
55.866055;5.514844;55.866035;9.828117;0.00;0.00;0.36;0.76;96.85;0;
55.866055;5.514844;55.866035;9.828118;0.00;0.00;0.37;0.76;95.62;0;
55.866055;5.514844;55.866032;9.828120;0.00;0.00;0.38;0.77;92.32;0;
55.866055;5.514844;55.866032;9.828121;0.00;0.00;0.35;0.74;95.28;0;
55.866055;5.514844;55.866032;9.828123;0.00;0.00;0.37;0.74;92.43;0;
55.866055;5.514844;55.866028;9.828124;0.00;0.00;0.37;0.74;92.57;0;
55.866055;5.514844;55.866028;9.828126;0.00;0.00;0.38;0.75;93.31;0;
55.866055;5.514844;55.866028;9.828127;0.00;0.00;0.39;0.77;94.66;0;
55.866055;5.514844;55.866028;9.828129;0.00;0.00;0.38;0.76;94.23;0;
55.866055;5.514844;55.866024;9.828130;0.00;0.00;0.37;0.76;94.77;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.36;0.75;95.82;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.37;0.75;95.03;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.37;0.76;94.32;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.35;0.75;95.33;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.38;0.78;94.78;0;
55.866055;5.514844;55.866024;9.828130;0.00;0.00;0.37;0.76;94.66;0;
55.866055;5.514844;55.866024;9.828130;0.00;0.00;0.37;0.74;94.50;0;
55.866055;5.514844;55.866024;9.828131;0.00;0.00;0.38;0.75;93.09;0;
55.866055;5.514844;55.866024;9.828132;0.00;0.00;0.38;0.77;97.40;0;
55.866055;5.514844;55.866024;9.828132;0.00;0.00;0.41;0.76;92.18;0;
55.866055;5.514844;55.866020;9.828133;0.00;0.00;0.40;0.76;91.31;0;
55.866055;5.514844;55.866020;9.828134;0.00;0.00;0.40;0.74;92.43;0;
55.866055;5.514844;55.866020;9.828134;0.00;0.00;0.40;0.76;94.50;0;
55.866055;5.514844;55.866020;9.828134;0.00;0.00;0.41;0.77;97.43;0;
55.866055;5.514844;55.866020;9.828135;0.00;0.00;0.41;0.77;92.76;0;
55.866055;5.514844;55.866020;9.828135;0.00;0.00;0.38;0.77;94.90;0;
