55.652447;12.574720;55.652447;12.574720;0.00;0.00;50.00;50.00;47.18;12;-0.679741;0.733452;0.733452;0.679741;0.000000;0.000000;2.711438;-0.011440;
55.652447;12.574720;55.652447;12.574720;0.00;0.00;50.00;50.00;46.24;12;-0.691628;0.722254;0.722254;0.691628;0.000000;0.000000;2.713578;-0.011821;
55.652447;12.574720;55.652447;12.574721;0.00;0.00;50.00;50.00;45.15;12;-0.705263;0.708945;0.708945;0.705263;0.000000;0.000000;2.758464;-0.003555;
55.652447;12.574720;55.652447;12.574721;0.00;0.00;50.00;50.00;46.76;12;-0.685076;0.728472;0.728472;0.685076;0.000000;0.000000;2.796856;0.018748;
55.652447;12.574720;55.652447;12.574721;0.00;0.00;50.00;50.00;45.49;12;-0.701060;0.713103;0.713103;0.701060;0.000000;0.000000;2.801650;-0.007232;
55.652447;12.574720;55.652447;12.574722;0.00;0.00;50.00;50.00;47.80;12;-0.671670;0.740850;0.740850;0.671670;0.000000;0.000000;2.825684;0.002781;
55.652447;12.574720;55.652443;12.574722;0.00;0.00;50.00;50.00;47.87;12;-0.670861;0.741583;0.741583;0.670861;0.000000;0.000000;2.805974;0.009067;
55.652447;12.574720;55.652443;12.574722;0.00;0.00;50.00;50.00;50.32;12;-0.638484;0.769635;0.769635;0.638484;0.000000;0.000000;2.871382;0.004851;
55.652447;12.574720;55.652443;12.574723;0.00;0.00;50.00;50.00;46.71;12;-0.685701;0.727883;0.727883;0.685701;0.000000;0.000000;2.853167;0.022079;
55.652447;12.574720;55.652443;12.574723;0.00;0.00;50.00;50.00;47.68;12;-0.673216;0.739446;0.739446;0.673216;0.000000;0.000000;2.853622;0.034007;
55.652447;12.574720;55.652443;12.574723;0.00;0.00;50.00;50.00;48.53;12;-0.662266;0.749269;0.749269;0.662266;0.000000;0.000000;2.867347;0.023153;
55.652447;12.574720;55.652443;12.574723;0.00;0.00;50.00;50.00;48.47;12;-0.663065;0.748562;0.748562;0.663065;0.000000;0.000000;2.850372;0.031160;
55.652447;12.574720;55.652443;12.574724;0.00;0.00;50.00;50.00;46.41;12;-0.689486;0.724299;0.724299;0.689486;0.000000;0.000000;2.839201;0.018767;
55.652447;12.574720;55.652443;12.574724;0.00;0.00;50.00;50.00;47.82;12;-0.671419;0.741078;0.741078;0.671419;0.000000;0.000000;2.812413;0.032467;
55.652447;12.574720;55.652443;12.574724;0.00;0.00;50.00;50.00;48.61;12;-0.661156;0.750248;0.750248;0.661156;0.000000;0.000000;2.840825;0.017779;
55.652447;12.574720;55.652439;12.574724;0.00;0.00;50.00;50.00;46.26;12;-0.691450;0.722425;0.722425;0.691450;0.000000;0.000000;2.833109;0.001511;
55.652447;12.574720;55.652439;12.574725;0.00;0.00;50.00;50.00;47.73;12;-0.672618;0.739990;0.739990;0.672618;0.000000;0.000000;2.830743;0.001749;
55.652447;12.574720;55.652439;12.574725;0.00;0.00;50.00;50.00;46.68;12;-0.686120;0.727488;0.727488;0.686120;0.000000;0.000000;2.859201;-0.013485;
55.652447;12.574720;55.652439;12.574725;0.00;0.00;50.00;50.00;46.14;12;-0.692840;0.721091;0.721091;0.692840;0.000000;0.000000;2.853607;0.015951;
55.652447;12.574720;55.652439;12.574726;0.00;0.00;50.00;50.00;46.29;12;-0.691039;0.722817;0.722817;0.691039;0.000000;0.000000;2.846910;0.029166;
55.652447;12.574720;55.652439;12.574726;0.00;0.00;50.00;50.00;47.60;12;-0.674319;0.738440;0.738440;0.674319;0.000000;0.000000;2.874860;0.022387;
55.652447;12.574720;55.652439;12.574726;0.00;0.00;50.00;50.00;47.12;12;-0.680463;0.732782;0.732782;0.680463;0.000000;0.000000;2.847186;0.003028;
55.652447;12.574720;55.652439;12.574726;0.00;0.00;50.00;50.00;47.92;12;-0.670107;0.742265;0.742265;0.670107;0.000000;0.000000;2.854170;-0.011170;
55.652447;12.574720;55.652439;12.574727;0.00;0.00;50.00;50.00;46.87;12;-0.683619;0.729839;0.729839;0.683619;0.000000;0.000000;2.833703;-0.020744;
55.652447;12.574720;55.652439;12.574727;0.00;0.00;50.00;50.00;47.24;12;-0.678869;0.734259;0.734259;0.678869;0.000000;0.000000;2.822074;-0.005960;
55.652447;12.574720;55.652435;12.574727;0.00;0.00;50.00;50.00;44.91;12;-0.708186;0.706026;0.706026;0.708186;0.000000;0.000000;2.833094;-0.003090;
55.652447;12.574720;55.652435;12.574727;0.00;0.00;50.00;50.00;44.85;12;-0.708935;0.705274;0.705274;0.708935;0.000000;0.000000;2.821234;-0.019247;
55.652447;12.574720;55.652435;12.574727;0.00;0.00;50.00;50.00;46.75;12;-0.685187;0.728368;0.728368;0.685187;0.000000;0.000000;2.822571;0.005433;
55.652447;12.574720;55.652435;12.574728;0.00;0.00;50.00;50.00;47.49;12;-0.675760;0.737122;0.737122;0.675760;0.000000;0.000000;2.828683;0.009624;
55.652447;12.574720;55.652435;12.574728;0.00;0.00;50.00;50.00;47.17;12;-0.679796;0.733401;0.733401;0.679796;0.000000;0.000000;2.836342;0.006336;
55.652447;12.574720;55.652435;12.574728;0.00;0.00;50.00;50.00;46.91;12;-0.683119;0.730307;0.730307;0.683119;0.000000;0.000000;2.844106;0.007730;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;46.80;12;-0.684513;0.729001;0.729001;0.684513;0.000000;0.000000;2.850364;0.002203;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;47.81;12;-0.671630;0.740886;0.740886;0.671630;0.000000;0.000000;2.855515;0.011428;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;47.34;12;-0.677627;0.735406;0.735406;0.677627;0.000000;0.000000;2.854674;0.000594;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;45.86;12;-0.696401;0.717653;0.717653;0.696401;0.000000;0.000000;2.839312;0.008332;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;48.80;12;-0.658753;0.752360;0.752360;0.658753;0.000000;0.000000;2.831909;0.025685;
55.652447;12.574720;55.652435;12.574729;0.00;0.00;50.00;50.00;50.02;12;-0.642514;0.766274;0.766274;0.642514;0.000000;0.000000;2.831912;0.012903;
55.652447;12.574720;55.652435;12.574730;0.00;0.00;50.00;50.00;48.51;12;-0.662480;0.749080;0.749080;0.662480;0.000000;0.000000;2.828665;0.000083;
55.652447;12.574720;55.652435;12.574730;0.00;0.00;50.00;50.00;46.79;12;-0.684632;0.728889;0.728889;0.684632;0.000000;0.000000;2.851985;0.007846;
55.652447;12.574720;55.652431;12.574730;0.00;0.00;50.00;50.00;50.13;12;-0.641109;0.767450;0.767450;0.641109;0.000000;0.000000;2.836946;0.037949;
55.652447;12.574720;55.652431;12.574730;0.00;0.00;50.00;50.00;48.08;12;-0.668150;0.744027;0.744027;0.668150;0.000000;0.000000;2.845436;0.032205;
55.652447;12.574720;55.652431;12.574730;0.00;0.00;50.00;50.00;44.54;12;-0.712757;0.701412;0.701412;0.712757;0.000000;0.000000;2.845910;0.022755;
55.652447;12.574720;55.652431;12.574730;0.00;0.00;50.00;50.00;48.55;12;-0.661913;0.749581;0.749581;0.661913;0.000000;0.000000;2.848005;0.033946;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;49.61;12;-0.647928;0.761701;0.761701;0.647928;0.000000;0.000000;2.834419;0.011165;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;47.93;12;-0.670036;0.742328;0.742328;0.670036;0.000000;0.000000;2.840376;0.014975;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;47.53;12;-0.675154;0.737676;0.737676;0.675154;0.000000;0.000000;2.822331;0.001191;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;50.66;12;-0.633870;0.773440;0.773440;0.633870;0.000000;0.000000;2.818048;0.028664;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;47.90;12;-0.670470;0.741936;0.741936;0.670470;0.000000;0.000000;2.839514;0.016343;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;48.26;12;-0.665712;0.746209;0.746209;0.665712;0.000000;0.000000;2.849193;-0.003764;
55.652447;12.574720;55.652431;12.574731;0.00;0.00;50.00;50.00;48.30;12;-0.665267;0.746606;0.746606;0.665267;0.000000;0.000000;2.847208;0.019691;
55.652447;12.574720;55.652431;12.574732;0.00;0.00;50.00;50.00;49.98;12;-0.643045;0.765829;0.765829;0.643045;0.000000;0.000000;2.838082;0.028217;
55.652447;12.574720;55.652431;12.574732;0.00;0.00;50.00;50.00;49.57;12;-0.648473;0.761238;0.761238;0.648473;0.000000;0.000000;2.846424;0.035258;
55.652447;12.574720;55.652431;12.574732;0.00;0.00;50.00;50.00;46.36;12;-0.690132;0.723684;0.723684;0.690132;0.000000;0.000000;2.842606;0.019931;
55.652447;12.574720;55.652431;12.574732;0.00;0.00;50.00;50.00;45.05;12;-0.706448;0.707765;0.707765;0.706448;0.000000;0.000000;2.845225;0.035895;
55.652447;12.574720;55.652431;12.574732;0.00;0.00;50.00;50.00;46.41;12;-0.689472;0.724312;0.724312;0.689472;0.000000;0.000000;2.839096;0.038552;
55.652447;12.574720;55.652428;12.574732;0.00;0.00;50.00;50.00;49.63;12;-0.647786;0.761822;0.761822;0.647786;0.000000;0.000000;2.837425;0.021071;
55.652447;12.574720;55.652428;12.574733;0.00;0.00;50.00;50.00;45.62;12;-0.699391;0.714739;0.714739;0.699391;0.000000;0.000000;2.812011;0.036984;
55.652447;12.574720;55.652428;12.574733;0.00;0.00;50.00;50.00;47.32;12;-0.677893;0.735160;0.735160;0.677893;0.000000;0.000000;2.832675;0.030392;
55.652447;12.574720;55.652428;12.574733;0.00;0.00;50.00;50.00;47.25;12;-0.678864;0.734264;0.734264;0.678864;0.000000;0.000000;2.828799;0.002156;
