55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.17;-0.92;95.57;5;0.061848;-0.061848;-0.061848;-0.061848;
55.865997;9.828157;55.865997;9.828156;0.00;0.00;2.16;-0.89;94.40;5;0.048890;-0.048890;-0.048890;-0.048890;
55.865997;9.828157;55.865997;9.828156;0.00;0.00;2.17;-0.89;96.59;5;0.073246;-0.073246;-0.073246;-0.073246;
55.865997;9.828157;55.865997;9.828156;0.00;0.00;2.16;-0.88;93.10;5;0.034472;-0.034472;-0.034472;-0.034472;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.15;-0.86;95.42;5;0.060221;-0.060221;-0.060221;-0.060221;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.14;-0.88;97.88;5;0.087552;-0.087552;-0.087552;-0.087552;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.15;-0.89;96.42;5;0.071383;-0.071383;-0.071383;-0.071383;
55.865997;9.828157;55.865997;9.828158;0.00;0.00;2.16;-0.88;97.44;5;0.082676;-0.082676;-0.082676;-0.082676;
55.865997;9.828157;55.865997;9.828158;0.00;0.00;2.19;-0.90;98.58;5;0.095293;-0.095293;-0.095293;-0.095293;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.17;-0.88;94.90;5;0.054406;-0.054406;-0.054406;-0.054406;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.18;-0.88;96.62;5;0.073573;-0.073573;-0.073573;-0.073573;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.18;-0.87;97.32;5;0.081286;-0.081286;-0.081286;-0.081286;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.18;-0.88;96.38;5;0.070922;-0.070922;-0.070922;-0.070922;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.17;-0.87;91.48;5;0.016397;-0.016397;-0.016397;-0.016397;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.18;-0.88;96.32;5;0.070186;-0.070186;-0.070186;-0.070186;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.17;-0.87;96.19;5;0.068794;-0.068794;-0.068794;-0.068794;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.19;-0.89;94.10;5;0.045556;-0.045556;-0.045556;-0.045556;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.19;-0.89;93.97;5;0.044134;-0.044134;-0.044134;-0.044134;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.19;-0.90;97.07;5;0.078601;-0.078601;-0.078601;-0.078601;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.17;-0.88;97.05;5;0.078286;-0.078286;-0.078286;-0.078286;
55.865997;9.828157;55.866005;9.828157;0.00;0.00;2.16;-0.87;90.74;5;0.008269;-0.008269;-0.008269;-0.008269;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.20;-0.88;91.52;5;0.016941;-0.016941;-0.016941;-0.016941;
55.865997;9.828157;55.866001;9.828158;0.00;0.00;2.20;-0.88;95.06;5;0.056176;-0.056176;-0.056176;-0.056176;
55.865997;9.828157;55.866001;9.828156;0.00;0.00;2.18;-0.89;94.48;5;0.049768;-0.049768;-0.049768;-0.049768;
55.865997;9.828157;55.866001;9.828157;0.00;0.00;2.17;-0.91;96.48;5;0.071948;-0.071948;-0.071948;-0.071948;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.17;-0.90;97.06;5;0.078415;-0.078415;-0.078415;-0.078415;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.17;-0.91;91.09;5;0.012100;-0.012100;-0.012100;-0.012100;
55.865997;9.828157;55.865997;9.828157;0.00;0.00;2.17;-0.88;97.75;5;0.086080;-0.086080;-0.086080;-0.086080;
55.865997;9.828157;55.865997;9.828158;0.00;0.00;2.16;-0.87;98.09;5;0.089942;-0.089942;-0.089942;-0.089942;
55.865997;9.828157;55.865993;9.828158;0.00;0.00;2.16;-0.88;96.64;5;0.073772;-0.073772;-0.073772;-0.073772;
55.865997;9.828157;55.865993;9.828158;0.00;0.00;2.16;-0.89;96.64;5;0.073818;-0.073818;-0.073818;-0.073818;
55.865997;9.828157;55.865993;9.828158;0.00;0.00;2.17;-0.90;96.93;5;0.077033;-0.077033;-0.077033;-0.077033;
55.865997;9.828157;55.865993;9.828158;0.00;0.00;2.18;-0.87;92.91;5;0.032325;-0.032325;-0.032325;-0.032325;
55.865997;9.828157;55.865993;9.828159;0.00;0.00;2.18;-0.89;96.93;5;0.077014;-0.077014;-0.077014;-0.077014;
55.865997;9.828157;55.865993;9.828158;0.00;0.00;2.18;-0.88;93.01;5;0.033426;-0.033426;-0.033426;-0.033426;
55.865997;9.828157;55.865993;9.828159;0.00;0.00;2.16;-0.89;98.98;5;0.099819;-0.099819;-0.099819;-0.099819;
55.865997;9.828157;55.865990;9.828160;0.00;0.00;2.12;-0.89;96.19;5;0.068794;-0.068794;-0.068794;-0.068794;
55.865997;9.828157;55.865990;9.828160;0.00;0.00;2.14;-0.87;96.22;6;0.069158;-0.069158;-0.069158;-0.069158;
55.865997;9.828157;55.865990;9.828161;0.00;0.00;2.16;-0.88;93.93;6;0.043700;-0.043700;-0.043700;-0.043700;
55.865997;9.828157;55.865990;9.828161;0.00;0.00;2.17;-0.89;96.44;6;0.071587;-0.071587;-0.071587;-0.071587;
55.865997;9.828157;55.865986;9.828162;0.00;0.00;2.16;-0.89;97.13;6;0.079168;-0.079168;-0.079168;-0.079168;
55.865997;9.828157;55.865986;9.828162;0.00;0.00;2.17;-0.88;92.70;6;0.029979;-0.029979;-0.029979;-0.029979;
55.865997;9.828157;55.865986;9.828162;0.00;0.00;2.17;-0.89;93.41;6;0.037854;-0.037854;-0.037854;-0.037854;
55.865997;9.828157;55.865986;9.828162;0.00;0.00;2.18;-0.89;92.53;6;0.028136;-0.028136;-0.028136;-0.028136;
55.865997;9.828157;55.865986;9.828162;0.00;0.00;2.17;-0.87;96.74;6;0.074920;-0.074920;-0.074920;-0.074920;
55.865997;9.828157;55.865986;9.828163;0.00;0.00;2.18;-0.85;96.05;6;0.067275;-0.067275;-0.067275;-0.067275;
55.865997;9.828157;55.865982;9.828164;0.00;0.00;2.17;-0.88;96.21;6;0.068962;-0.068962;-0.068962;-0.068962;
55.865997;9.828157;55.865982;9.828164;0.00;0.00;2.15;-0.87;93.18;6;0.035307;-0.035307;-0.035307;-0.035307;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.14;-0.88;95.16;6;0.057341;-0.057341;-0.057341;-0.057341;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.16;-0.90;98.55;6;0.095008;-0.095008;-0.095008;-0.095008;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.14;-0.92;96.49;6;0.072109;-0.072109;-0.072109;-0.072109;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.17;-0.90;94.23;6;0.046954;-0.046954;-0.046954;-0.046954;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.18;-0.90;92.64;6;0.029312;-0.029312;-0.029312;-0.029312;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.19;-0.89;100.76;6;0.119538;-0.119538;-0.119538;-0.119538;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.19;-0.90;95.50;6;0.061085;-0.061085;-0.061085;-0.061085;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.16;-0.90;96.13;6;0.068099;-0.068099;-0.068099;-0.068099;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.15;-0.91;94.36;6;0.048442;-0.048442;-0.048442;-0.048442;
55.865997;9.828157;55.865982;9.828165;0.00;0.00;2.13;-0.89;95.41;6;0.060166;-0.060166;-0.060166;-0.060166;
55.865997;9.828157;55.865982;9.828164;0.00;0.00;2.14;-0.88;92.54;6;0.028243;-0.028243;-0.028243;-0.028243;
55.865997;9.828157;55.865982;9.828164;0.00;0.00;2.14;-0.88;96.46;6;0.071817;-0.071817;-0.071817;-0.071817;
55.865997;9.828157;55.865982;9.828164;0.00;0.00;2.17;-0.89;99.29;6;0.103171;-0.103171;-0.103171;-0.103171;
