55.866337;5.514473;55.866306;9.827565;0.00;0.00;-3.12;3.55;148.65;0;
55.866337;5.514473;55.866302;9.827565;0.00;0.00;-3.22;3.65;147.97;0;
55.866337;5.514473;55.866302;9.827564;0.00;0.00;-3.29;3.73;148.43;0;
55.866337;5.514473;55.866302;9.827566;0.00;0.00;-3.24;3.59;148.53;0;
55.866337;5.514473;55.866299;9.827566;0.00;0.00;-3.18;3.28;141.97;0;
55.866337;5.514473;55.866299;9.827566;0.00;0.00;-3.22;3.62;148.46;0;
55.866337;5.514473;55.866302;9.827562;0.00;0.00;-3.33;3.85;146.50;0;
55.866337;5.514473;55.866302;9.827561;0.00;0.00;-3.20;3.50;145.41;0;
55.866337;5.514473;55.866302;9.827562;0.00;0.00;-3.29;3.35;149.46;0;
55.866337;5.514473;55.866302;9.827561;0.00;0.00;-3.42;3.50;151.25;0;
55.866337;5.514473;55.866302;9.827561;0.00;0.00;-3.34;3.69;148.17;0;
55.866337;5.514473;55.866302;9.827560;0.00;0.00;-3.15;3.43;142.92;0;
55.866337;5.514473;55.866302;9.827557;0.00;0.00;-3.23;3.60;148.36;0;
55.866337;5.514473;55.866302;9.827554;0.00;0.00;-3.27;3.45;146.76;0;
55.866337;5.514473;55.866302;9.827551;0.00;0.00;-3.27;3.59;146.31;0;
55.866337;5.514473;55.866302;9.827551;0.00;0.00;-3.11;3.49;145.29;0;
55.866337;5.514473;55.866302;9.827551;0.00;0.00;-3.22;3.61;149.21;0;
55.866337;5.514473;55.866295;9.827564;0.00;0.00;-3.24;3.54;151.18;0;
55.866337;5.514473;55.866295;9.827567;0.00;0.00;-3.22;3.55;147.85;0;
55.866337;5.514473;55.866291;9.827574;0.00;0.00;-3.18;3.54;147.05;0;
55.866337;5.514473;55.866291;9.827572;0.00;0.00;-3.18;3.52;147.43;0;
55.866337;5.514473;55.866291;9.827570;0.00;0.00;-3.22;3.56;143.12;0;
55.866337;5.514473;55.866287;9.827569;0.00;0.00;-3.23;3.60;142.86;0;
55.866337;5.514473;55.866287;9.827572;0.00;0.00;-3.24;3.56;149.39;0;
55.866337;5.514473;55.866283;9.827573;0.00;0.00;-3.19;3.52;150.62;0;
55.866337;5.514473;55.866283;9.827574;0.00;0.00;-3.26;3.36;145.38;0;
55.866337;5.514473;55.866280;9.827578;0.00;0.00;-3.28;3.45;148.02;0;
55.866337;5.514473;55.866276;9.827579;0.00;0.00;-3.09;3.53;145.94;0;
55.866337;5.514473;55.866272;9.827582;0.00;0.00;-3.21;3.60;145.07;0;
55.866337;5.514473;55.866272;9.827584;0.00;0.00;-3.28;3.60;148.00;0;
55.866337;5.514473;55.866268;9.827587;0.00;0.00;-3.28;3.58;148.20;0;
55.866337;5.514473;55.866264;9.827589;0.00;0.00;-3.28;3.55;152.82;0;
55.866337;5.514473;55.866261;9.827592;0.00;0.00;-3.31;3.31;146.87;0;
55.866337;5.514473;55.866261;9.827594;0.00;0.00;-3.26;3.65;148.67;0;
55.866337;5.514473;55.866257;9.827597;0.00;0.00;-3.10;3.38;147.25;0;
55.866337;5.514473;55.866257;9.827598;0.00;0.00;-3.23;3.49;148.94;0;
55.866337;5.514473;55.866253;9.827600;0.00;0.00;-3.18;3.46;149.83;0;
55.866337;5.514473;55.866253;9.827601;0.00;0.00;-2.98;3.13;143.10;0;
55.866337;5.514473;55.866249;9.827605;0.00;0.00;-3.13;3.16;149.04;0;
55.866337;5.514473;55.866245;9.827608;0.00;0.00;-3.15;3.34;148.04;0;
55.866337;5.514473;55.866241;9.827613;0.00;0.00;-3.12;3.36;146.24;0;
55.866337;5.514473;55.866238;9.827618;0.00;0.00;-3.09;3.31;151.30;0;
55.866337;5.514473;55.866234;9.827622;0.00;0.00;-3.12;3.29;146.48;0;
55.866337;5.514473;55.866230;9.827625;0.00;0.00;-3.09;3.26;147.76;0;
55.866337;5.514473;55.866226;9.827628;0.00;0.00;-3.17;3.12;143.43;0;
55.866337;5.514473;55.866222;9.827634;0.00;0.00;-3.08;3.10;144.65;0;
55.866337;5.514473;55.866219;9.827637;0.00;0.00;-2.95;3.28;144.97;0;
55.866337;5.514473;55.866219;9.827637;0.00;0.00;-3.08;3.39;148.70;0;
55.866337;5.514473;55.866215;9.827642;0.00;0.00;-3.09;3.30;142.28;0;
55.866337;5.514473;55.866211;9.827643;0.00;0.00;-3.08;3.44;146.79;0;
55.866337;5.514473;55.866215;9.827641;0.00;0.00;-3.07;3.47;153.05;0;
55.866337;5.514473;55.866211;9.827640;0.00;0.00;-3.11;3.45;145.61;0;
55.866337;5.514473;55.866211;9.827639;0.00;0.00;-3.11;3.48;147.48;0;
55.866337;5.514473;55.866207;9.827639;0.00;0.00;-3.09;3.48;150.70;0;
55.866337;5.514473;55.866203;9.827642;0.00;0.00;-3.10;3.48;149.64;0;
55.866337;5.514473;55.866203;9.827644;0.00;0.00;-3.10;3.48;146.51;0;
55.866337;5.514473;55.866199;9.827649;0.00;0.00;-3.10;3.48;145.45;0;
55.866337;5.514473;55.866196;9.827653;0.00;0.00;-3.10;3.46;150.27;0;
55.866337;5.514473;55.866192;9.827658;0.00;0.00;-3.11;3.47;150.47;0;
55.866337;5.514473;55.866188;9.827665;0.00;0.00;-3.11;3.47;146.87;0;
55.866337;5.514473;55.866184;9.827664;0.00;0.00;-3.05;3.44;147.32;0;
55.866337;5.514473;55.866184;9.827664;0.00;0.00;-3.05;3.41;144.49;0;
55.866337;5.514473;55.866184;9.827663;0.00;0.00;-3.14;3.51;149.82;0;
55.866337;5.514473;55.866180;9.827660;0.00;0.00;-3.14;3.51;148.86;0;
55.866337;5.514473;55.866180;9.827662;0.00;0.00;-3.12;3.51;147.77;0;
55.866337;5.514473;55.866177;9.827665;0.00;0.00;-3.16;3.52;149.43;0;
55.866337;5.514473;55.866177;9.827665;0.00;0.00;-3.15;3.50;150.13;0;
55.866337;5.514473;55.866173;9.827668;0.00;0.00;-3.12;3.50;146.61;0;
55.866337;5.514473;55.866173;9.827664;0.00;0.00;-3.12;3.48;146.71;0;
55.866337;5.514473;55.866169;9.827668;0.00;0.00;-3.10;3.49;147.51;0;
55.866337;5.514473;55.866165;9.827668;0.00;0.00;-3.08;3.50;140.87;0;
55.866337;5.514473;55.866165;9.827668;0.00;0.00;-3.09;3.51;146.85;0;
55.866337;5.514473;55.866165;9.827670;0.00;0.00;-3.09;3.52;146.79;0;
55.866337;5.514473;55.866161;9.827673;0.00;0.00;-3.10;3.46;147.92;0;
55.866337;5.514473;55.866161;9.827671;0.00;0.00;-3.10;3.48;145.99;0;
55.866337;5.514473;55.866161;9.827667;0.00;0.00;-3.10;3.47;143.72;0;
55.866337;5.514473;55.866161;9.827670;0.00;0.00;-3.12;3.48;148.68;0;
55.866337;5.514473;55.866161;9.827672;0.00;0.00;-3.13;3.48;146.73;0;
55.866337;5.514473;55.866158;9.827677;0.00;0.00;-3.16;3.48;144.07;0;
55.866337;5.514473;55.866154;9.827682;0.00;0.00;-3.15;3.48;148.10;0;
55.866337;5.514473;55.866154;9.827681;0.00;0.00;-3.13;3.47;149.27;0;
55.866337;5.514473;55.866150;9.827680;0.00;0.00;-3.12;3.47;147.51;0;
55.866337;5.514473;55.866150;9.827679;0.00;0.00;-3.10;3.47;147.33;0;
55.866337;5.514473;55.866150;9.827679;0.00;0.00;-3.11;3.48;145.32;0;
55.866337;5.514473;55.866146;9.827684;0.00;0.00;-3.09;3.49;146.08;0;
55.866337;5.514473;55.866142;9.827687;0.00;0.00;-3.09;3.48;143.79;0;
55.866337;5.514473;55.866142;9.827689;0.00;0.00;-3.10;3.49;148.75;0;
55.866337;5.514473;55.866142;9.827692;0.00;0.00;-3.11;3.49;147.17;0;
55.866337;5.514473;55.866138;9.827697;0.00;0.00;-3.11;3.48;143.72;0;
55.866337;5.514473;55.866138;9.827699;0.00;0.00;-3.16;3.48;147.01;0;
55.866337;5.514473;55.866138;9.827701;0.00;0.00;-3.14;3.49;145.47;0;
55.866337;5.514473;55.866138;9.827700;0.00;0.00;-3.14;3.50;147.13;0;
55.866337;5.514473;55.866138;9.827701;0.00;0.00;-3.13;3.48;150.10;0;
55.866337;5.514473;55.866138;9.827702;0.00;0.00;-3.11;3.50;146.73;0;
55.866337;5.514473;55.866138;9.827703;0.00;0.00;-3.11;3.48;147.34;0;
55.866337;5.514473;55.866142;9.827701;0.00;0.00;-3.13;3.45;148.39;0;
55.866337;5.514473;55.866142;9.827703;0.00;0.00;-3.13;3.47;148.51;0;
55.866337;5.514473;55.866142;9.827702;0.00;0.00;-3.12;3.48;144.76;0;
55.866337;5.514473;55.866146;9.827700;0.00;0.00;-3.13;3.47;149.99;0;
55.866337;5.514473;55.866142;9.827701;0.00;0.00;-3.14;3.47;148.10;0;
55.866337;5.514473;55.866146;9.827699;0.00;0.00;-3.12;3.49;148.43;0;
55.866337;5.514473;55.866146;9.827701;0.00;0.00;-3.12;3.47;146.62;0;
55.866337;5.514473;55.866146;9.827703;0.00;0.00;-3.14;3.48;148.27;0;
55.866337;5.514473;55.866146;9.827704;0.00;0.00;-3.12;3.47;148.67;0;
55.866337;5.514473;55.866142;9.827706;0.00;0.00;-3.11;3.49;148.37;0;
55.866337;5.514473;55.866146;9.827706;0.00;0.00;-3.10;3.49;146.03;0;
55.866337;5.514473;55.866142;9.827712;0.00;0.00;-3.09;3.49;146.70;0;
55.866337;5.514473;55.866138;9.827715;0.00;0.00;-3.11;3.48;147.72;0;
55.866337;5.514473;55.866138;9.827718;0.00;0.00;-3.10;3.48;145.07;0;
55.866337;5.514473;55.866135;9.827720;0.00;0.00;-3.11;3.48;149.71;0;
55.866337;5.514473;55.866135;9.827722;0.00;0.00;-3.13;3.47;145.32;0;
55.866337;5.514473;55.866135;9.827724;0.00;0.00;-3.14;3.48;148.06;0;
55.866337;5.514473;55.866131;9.827727;0.00;0.00;-3.13;3.47;147.38;0;
55.866337;5.514473;55.866131;9.827730;0.00;0.00;-3.15;3.47;149.32;0;
55.866337;5.514473;55.866127;9.827732;0.00;0.00;-3.13;3.48;149.02;0;
55.866337;5.514473;55.866127;9.827734;0.00;0.00;-3.12;3.49;148.17;0;
55.866337;5.514473;55.866127;9.827735;0.00;0.00;-3.12;3.49;149.72;0;
55.866337;5.514473;55.866127;9.827735;0.00;0.00;-3.12;3.47;147.01;0;
55.866337;5.514473;55.866127;9.827737;0.00;0.00;-3.12;3.47;146.35;0;
55.866337;5.514473;55.866123;9.827739;0.00;0.00;-3.12;3.47;147.18;0;
55.866337;5.514473;55.866119;9.827744;0.00;0.00;-3.11;3.48;146.06;0;
55.866337;5.514473;55.866119;9.827748;0.00;0.00;-3.11;3.47;149.78;0;
55.866337;5.514473;55.866116;9.827750;0.00;0.00;-3.13;3.48;147.25;0;
55.866337;5.514473;55.866116;9.827753;0.00;0.00;-3.13;3.47;146.68;0;
55.866337;5.514473;55.866116;9.827756;0.00;0.00;-3.14;3.48;145.84;0;
55.866337;5.514473;55.866112;9.827761;0.00;0.00;-3.12;3.49;147.54;0;
55.866337;5.514473;55.866108;9.827768;0.00;0.00;-3.13;3.50;146.07;0;
55.866337;5.514473;55.866100;9.827775;0.00;0.00;-3.15;3.46;148.09;0;
55.866337;5.514473;55.866096;9.827780;0.00;0.00;-3.16;3.49;145.83;0;
55.866337;5.514473;55.866096;9.827784;0.00;0.00;-3.15;3.49;145.50;0;
55.866337;5.514473;55.866093;9.827790;0.00;0.00;-3.13;3.49;151.21;0;
55.866337;5.514473;55.866089;9.827795;0.00;0.00;-3.14;3.48;148.87;0;
55.866337;5.514473;55.866085;9.827799;0.00;0.00;-3.13;3.49;144.58;0;
55.866337;5.514473;55.866081;9.827804;0.00;0.00;-3.12;3.48;150.61;0;
55.866337;5.514473;55.866077;9.827808;0.00;0.00;-3.11;3.49;149.71;0;
55.866337;5.514473;55.866074;9.827813;0.00;0.00;-3.10;3.49;145.18;0;
55.866337;5.514473;55.866070;9.827819;0.00;0.00;-3.12;3.49;149.02;0;
55.866337;5.514473;55.866066;9.827825;0.00;0.00;-3.10;3.51;150.09;0;
55.866337;5.514473;55.866066;9.827829;0.00;0.00;-3.10;3.51;147.80;0;
55.866337;5.514473;55.866062;9.827833;0.00;0.00;-3.10;3.50;145.48;0;
55.866337;5.514473;55.866062;9.827838;0.00;0.00;-3.13;3.49;151.32;0;
55.866337;5.514473;55.866058;9.827842;0.00;0.00;-3.14;3.48;149.25;0;
55.866337;5.514473;55.866058;9.827846;0.00;0.00;-3.14;3.47;146.48;0;
55.866337;5.514473;55.866058;9.827850;0.00;0.00;-3.13;3.49;140.41;0;
55.866337;5.514473;55.866055;9.827852;0.00;0.00;-3.11;3.47;146.00;0;
55.866337;5.514473;55.866055;9.827855;0.00;0.00;-3.12;3.46;149.39;0;
55.866337;5.514473;55.866051;9.827858;0.00;0.00;-3.14;3.46;148.49;0;
55.866337;5.514473;55.866051;9.827861;0.00;0.00;-3.11;3.45;146.96;0;
55.866337;5.514473;55.866047;9.827864;0.00;0.00;-3.10;3.46;146.66;0;
55.866337;5.514473;55.866047;9.827868;0.00;0.00;-3.11;3.49;151.04;0;
55.866337;5.514473;55.866039;9.827875;0.00;0.00;-3.10;3.48;143.59;0;
55.866337;5.514473;55.866035;9.827878;0.00;0.00;-3.11;3.47;146.71;0;
55.866337;5.514473;55.866032;9.827881;0.00;0.00;-3.12;3.47;144.92;0;
55.866337;5.514473;55.866028;9.827887;0.00;0.00;-3.11;3.47;147.04;0;
55.866337;5.514473;55.866024;9.827891;0.00;0.00;-3.10;3.48;148.13;0;
55.866337;5.514473;55.866020;9.827894;0.00;0.00;-3.10;3.47;141.25;0;
55.866337;5.514473;55.866016;9.827897;0.00;0.00;-3.09;3.46;148.24;0;
55.866337;5.514473;55.866016;9.827900;0.00;0.00;-3.09;3.47;148.06;0;
55.866337;5.514473;55.866013;9.827901;0.00;0.00;-3.11;3.47;144.70;0;
55.866337;5.514473;55.866013;9.827904;0.00;0.00;-3.12;3.50;150.33;0;
55.866337;5.514473;55.866009;9.827905;0.00;0.00;-3.09;3.51;150.54;0;
55.866337;5.514473;55.866005;9.827909;0.00;0.00;-3.09;3.50;148.87;0;
55.866337;5.514473;55.866005;9.827913;0.00;0.00;-3.11;3.48;146.93;0;
55.866337;5.514473;55.866005;9.827917;0.00;0.00;-3.10;3.47;146.74;0;
55.866337;5.514473;55.866001;9.827920;0.00;0.00;-3.12;3.46;144.71;0;
55.866337;5.514473;55.866001;9.827923;0.00;0.00;-3.12;3.47;146.30;0;
55.866337;5.514473;55.865997;9.827927;0.00;0.00;-3.12;3.46;146.18;0;
55.866337;5.514473;55.865997;9.827929;0.00;0.00;-3.13;3.47;145.66;0;
55.866337;5.514473;55.865997;9.827932;0.00;0.00;-3.14;3.48;147.70;0;
55.866337;5.514473;55.865993;9.827935;0.00;0.00;-3.12;3.48;147.96;0;
55.866337;5.514473;55.865990;9.827940;0.00;0.00;-3.11;3.47;144.21;0;
55.866337;5.514473;55.865990;9.827945;0.00;0.00;-3.12;3.49;148.04;0;
55.866337;5.514473;55.865990;9.827948;0.00;0.00;-3.11;3.49;143.18;0;
55.866337;5.514473;55.865986;9.827951;0.00;0.00;-3.11;3.48;147.17;0;
55.866337;5.514473;55.865982;9.827957;0.00;0.00;-3.10;3.47;142.43;0;
55.866337;5.514473;55.865978;9.827963;0.00;0.00;-3.10;3.49;149.54;0;
55.866337;5.514473;55.865971;9.827971;0.00;0.00;-3.11;3.49;147.33;0;
55.866337;5.514473;55.865967;9.827977;0.00;0.00;-3.13;3.50;145.70;0;
55.866337;5.514473;55.865963;9.827982;0.00;0.00;-3.15;3.48;149.41;0;
55.866337;5.514473;55.865959;9.827986;0.00;0.00;-3.14;3.48;147.76;0;
55.866337;5.514473;55.865959;9.827987;0.00;0.00;-3.12;3.49;146.75;0;
55.866337;5.514473;55.865959;9.827990;0.00;0.00;-3.12;3.49;147.06;0;
55.866337;5.514473;55.865959;9.827990;0.00;0.00;-3.12;3.50;149.75;0;
55.866337;5.514473;55.865963;9.827988;0.00;0.00;-3.10;3.50;149.13;0;
55.866337;5.514473;55.865963;9.827989;0.00;0.00;-3.10;3.48;148.25;0;
55.866337;5.514473;55.865963;9.827987;0.00;0.00;-3.11;3.48;147.90;0;
55.866337;5.514473;55.865963;9.827987;0.00;0.00;-3.12;3.48;148.66;0;
55.866337;5.514473;55.865963;9.827990;0.00;0.00;-3.12;3.49;146.81;0;
55.866337;5.514473;55.865959;9.827992;0.00;0.00;-3.10;3.50;143.84;0;
55.866337;5.514473;55.865955;9.827996;0.00;0.00;-3.09;3.49;147.35;0;
55.866337;5.514473;55.865955;9.827999;0.00;0.00;-3.10;3.49;149.38;0;
55.866337;5.514473;55.865952;9.828000;0.00;0.00;-3.13;3.50;145.48;0;
55.866337;5.514473;55.865952;9.828003;0.00;0.00;-3.12;3.48;145.24;0;
55.866337;5.514473;55.865952;9.828006;0.00;0.00;-3.13;3.48;148.70;0;
55.866337;5.514473;55.865952;9.828007;0.00;0.00;-3.12;3.48;149.18;0;
55.866337;5.514473;55.865952;9.828006;0.00;0.00;-3.11;3.48;147.18;0;
55.866337;5.514473;55.865948;9.828009;0.00;0.00;-3.13;3.48;143.26;0;
55.866337;5.514473;55.865948;9.828011;0.00;0.00;-3.12;3.49;146.15;0;
55.866337;5.514473;55.865948;9.828013;0.00;0.00;-3.13;3.48;145.36;0;
55.866337;5.514473;55.865944;9.828016;0.00;0.00;-3.14;3.47;145.58;0;
55.866337;5.514473;55.865944;9.828018;0.00;0.00;-3.13;3.49;147.70;0;
55.866337;5.514473;55.865944;9.828019;0.00;0.00;-3.12;3.50;148.68;0;
55.866337;5.514473;55.865944;9.828023;0.00;0.00;-3.14;3.49;147.12;0;
55.866337;5.514473;55.865940;9.828029;0.00;0.00;-3.12;3.48;150.05;0;
55.866337;5.514473;55.865940;9.828030;0.00;0.00;-3.12;3.47;145.94;0;
55.866337;5.514473;55.865936;9.828032;0.00;0.00;-3.11;3.48;149.42;0;
55.866337;5.514473;55.865936;9.828037;0.00;0.00;-3.11;3.48;147.07;0;
55.866337;5.514473;55.865932;9.828041;0.00;0.00;-3.13;3.49;146.62;0;
55.866337;5.514473;55.865929;9.828045;0.00;0.00;-3.14;3.47;150.90;0;
55.866337;5.514473;55.865929;9.828045;0.00;0.00;-3.11;3.47;148.28;0;
55.866337;5.514473;55.865932;9.828043;0.00;0.00;-3.08;3.47;144.28;0;
55.866337;5.514473;55.865932;9.828044;0.00;0.00;-3.09;3.48;147.41;0;
55.866337;5.514473;55.865932;9.828042;0.00;0.00;-3.10;3.48;150.09;0;
55.866337;5.514473;55.865936;9.828040;0.00;0.00;-3.12;3.47;146.05;0;
55.866337;5.514473;55.865936;9.828041;0.00;0.00;-3.11;3.47;146.67;0;
55.866337;5.514473;55.865932;9.828044;0.00;0.00;-3.13;3.47;148.17;0;
55.866337;5.514473;55.865932;9.828047;0.00;0.00;-3.15;3.48;148.22;0;
55.866337;5.514473;55.865932;9.828048;0.00;0.00;-3.13;3.46;143.78;0;
55.866337;5.514473;55.865929;9.828051;0.00;0.00;-3.11;3.48;150.35;0;
55.866337;5.514473;55.865925;9.828057;0.00;0.00;-3.11;3.50;147.41;0;
55.866337;5.514473;55.865925;9.828058;0.00;0.00;-3.11;3.49;146.36;0;
55.866337;5.514473;55.865925;9.828059;0.00;0.00;-3.12;3.47;147.02;0;
55.866337;5.514473;55.865921;9.828065;0.00;0.00;-3.10;3.48;147.15;0;
55.866337;5.514473;55.865913;9.828070;0.00;0.00;-3.11;3.48;147.37;0;
55.866337;5.514473;55.865910;9.828069;0.00;0.00;-3.09;3.49;149.84;0;
55.866337;5.514473;55.865910;9.828061;0.00;0.00;-3.12;3.49;149.35;0;
55.866337;5.514473;55.865910;9.828061;0.00;0.00;-3.09;3.49;147.54;0;
55.866337;5.514473;55.865906;9.828066;0.00;0.00;-3.10;3.47;147.49;0;
55.866337;5.514473;55.865902;9.828067;0.00;0.00;-3.12;3.48;150.19;0;
55.866337;5.514473;55.865902;9.828070;0.00;0.00;-3.12;3.48;146.72;0;
55.866337;5.514473;55.865906;9.828069;0.00;0.00;-3.11;3.46;147.64;0;
55.866337;5.514473;55.865906;9.828068;0.00;0.00;-3.12;3.45;150.24;0;
55.866337;5.514473;55.865906;9.828067;0.00;0.00;-3.12;3.46;147.94;0;
55.866337;5.514473;55.865906;9.828069;0.00;0.00;-3.12;3.49;146.59;0;
55.866337;5.514473;55.865906;9.828066;0.00;0.00;-3.11;3.50;147.75;0;
55.866337;5.514473;55.865902;9.828073;0.00;0.00;-3.12;3.49;148.20;0;
55.866337;5.514473;55.865898;9.828076;0.00;0.00;-3.12;3.48;147.32;0;
55.866337;5.514473;55.865898;9.828078;0.00;0.00;-3.12;3.50;147.30;0;
55.866337;5.514473;55.865902;9.828077;0.00;0.00;-3.12;3.49;144.69;0;
55.866337;5.514473;55.865898;9.828079;0.00;0.00;-3.10;3.49;147.50;0;
55.866337;5.514473;55.865898;9.828079;0.00;0.00;-3.10;3.50;148.38;0;
55.866337;5.514473;55.865898;9.828078;0.00;0.00;-3.10;3.48;144.07;0;
55.866337;5.514473;55.865898;9.828079;0.00;0.00;-3.10;3.48;144.67;0;
55.866337;5.514473;55.865894;9.828083;0.00;0.00;-3.11;3.49;147.30;0;
55.866337;5.514473;55.865891;9.828086;0.00;0.00;-3.11;3.50;148.22;0;
55.866337;5.514473;55.865887;9.828090;0.00;0.00;-3.12;3.48;145.89;0;
55.866337;5.514473;55.865887;9.828092;0.00;0.00;-3.12;3.48;149.34;0;
55.866337;5.514473;55.865883;9.828096;0.00;0.00;-3.12;3.48;143.63;0;
55.866337;5.514473;55.865879;9.828099;0.00;0.00;-3.12;3.46;147.53;0;
55.866337;5.514473;55.865875;9.828106;0.00;0.00;-3.11;3.47;144.58;0;
55.866337;5.514473;55.865871;9.828109;0.00;0.00;-3.11;3.49;146.58;0;
55.866337;5.514473;55.865868;9.828115;0.00;0.00;-3.11;3.49;144.86;0;
55.866337;5.514473;55.865864;9.828117;0.00;0.00;-3.12;3.49;147.49;0;
55.866337;5.514473;55.865856;9.828121;0.00;0.00;-3.08;3.48;147.55;0;
55.866337;5.514473;55.865849;9.828130;0.00;0.00;-3.09;3.48;149.25;0;
55.866337;5.514473;55.865845;9.828137;0.00;0.00;-3.10;3.49;151.09;0;
55.866337;5.514473;55.865837;9.828145;0.00;0.00;-3.11;3.49;146.69;0;
55.866337;5.514473;55.865833;9.828150;0.00;0.00;-3.11;3.47;147.78;0;
55.866337;5.514473;55.865829;9.828152;0.00;0.00;-3.08;3.46;147.62;0;
55.866337;5.514473;55.865833;9.828150;0.00;0.00;-3.11;3.46;146.84;0;
55.866337;5.514473;55.865833;9.828148;0.00;0.00;-3.12;3.49;146.92;0;
55.866337;5.514473;55.865833;9.828145;0.00;0.00;-3.10;3.47;147.33;0;
55.866337;5.514473;55.865833;9.828144;0.00;0.00;-3.09;3.48;147.93;0;
55.866337;5.514473;55.865837;9.828141;0.00;0.00;-3.09;3.48;149.86;0;
55.866337;5.514473;55.865837;9.828141;0.00;0.00;-3.08;3.48;147.74;0;
55.866337;5.514473;55.865837;9.828137;0.00;0.00;-3.10;3.51;149.74;0;
55.866337;5.514473;55.865837;9.828139;0.00;0.00;-3.10;3.49;145.93;0;
55.866337;5.514473;55.865837;9.828140;0.00;0.00;-3.11;3.48;145.46;0;
55.866337;5.514473;55.865837;9.828141;0.00;0.00;-3.11;3.46;143.95;0;
55.866337;5.514473;55.865833;9.828145;0.00;0.00;-3.10;3.47;147.95;0;
55.866337;5.514473;55.865833;9.828145;0.00;0.00;-3.09;3.48;148.84;0;
55.866337;5.514473;55.865833;9.828145;0.00;0.00;-3.10;3.49;145.92;0;
55.866337;5.514473;55.865833;9.828145;0.00;0.00;-3.10;3.48;152.10;0;
55.866337;5.514473;55.865833;9.828146;0.00;0.00;-3.13;3.47;146.37;0;
55.866337;5.514473;55.865829;9.828150;0.00;0.00;-3.11;3.46;147.77;0;
55.866337;5.514473;55.865829;9.828151;0.00;0.00;-3.11;3.49;148.16;0;
55.866337;5.514473;55.865829;9.828150;0.00;0.00;-3.09;3.49;149.48;0;
55.866337;5.514473;55.865826;9.828150;0.00;0.00;-3.11;3.49;148.11;0;
55.866337;5.514473;55.865829;9.828148;0.00;0.00;-3.10;3.48;143.91;0;
