55.865913;9.828234;55.865913;9.828234;0.00;0.00;50.00;50.00;135.79;10;0.508742;0.491259;0.491259;-0.508742;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828234;0.00;0.00;50.00;50.00;142.55;10;0.583927;0.416073;0.416073;-0.583927;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828234;0.00;0.00;50.00;50.00;138.38;10;0.537559;0.462441;0.462441;-0.537559;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828234;0.00;0.00;50.00;50.00;139.49;10;0.549921;0.450079;0.450079;-0.549921;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828234;0.00;0.00;50.00;50.00;138.12;10;0.534638;0.465362;0.465362;-0.534638;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828235;0.00;0.00;50.00;50.00;135.65;10;0.507212;0.492788;0.492788;-0.507212;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828235;0.00;0.00;50.00;50.00;139.25;10;0.547184;0.452817;0.452817;-0.547184;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828235;0.00;0.00;50.00;50.00;140.03;10;0.555847;0.444153;0.444153;-0.555847;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828236;0.00;0.00;50.00;50.00;138.99;10;0.544304;0.455696;0.455696;-0.544304;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828236;0.00;0.00;50.00;50.00;135.74;10;0.508225;0.491775;0.491775;-0.508225;0.000000;0.000000;
55.865913;9.828234;55.865913;9.828236;0.00;0.00;50.00;50.00;134.26;10;0.491814;0.508186;0.508186;-0.491814;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828236;0.00;0.00;50.00;50.00;135.63;10;0.507035;0.492965;0.492965;-0.507035;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828235;0.00;0.00;50.00;50.00;133.80;10;0.486672;0.513328;0.513328;-0.486672;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828235;0.00;0.00;50.00;50.00;136.67;10;0.518586;0.481414;0.481414;-0.518586;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828234;0.00;0.00;50.00;50.00;140.29;10;0.558787;0.441213;0.441213;-0.558787;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828233;0.00;0.00;50.00;50.00;139.96;10;0.555097;0.444903;0.444903;-0.555097;0.000000;0.000000;
55.865913;9.828234;55.865917;9.828234;0.00;0.00;50.00;50.00;137.86;10;0.531798;0.468202;0.468202;-0.531798;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828234;0.00;0.00;50.00;50.00;138.67;10;0.540771;0.459229;0.459229;-0.540771;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828231;0.00;0.00;50.00;50.00;138.71;10;0.541199;0.458801;0.458801;-0.541199;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828229;0.00;0.00;50.00;50.00;136.45;10;0.516164;0.483837;0.483837;-0.516164;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828229;0.00;0.00;50.00;50.00;136.10;10;0.512229;0.487771;0.487771;-0.512229;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828231;0.00;0.00;50.00;50.00;135.48;10;0.505383;0.494617;0.494617;-0.505383;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828232;0.00;0.00;50.00;50.00;140.07;10;0.556359;0.443641;0.443641;-0.556359;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828231;0.00;0.00;50.00;50.00;137.14;10;0.523795;0.476205;0.476205;-0.523795;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828230;0.00;0.00;50.00;50.00;133.87;10;0.487496;0.512504;0.512504;-0.487496;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828230;0.00;0.00;50.00;50.00;138.93;10;0.543719;0.456281;0.456281;-0.543719;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828229;0.00;0.00;50.00;50.00;138.70;10;0.541070;0.458930;0.458930;-0.541070;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828229;0.00;0.00;50.00;50.00;133.13;10;0.479275;0.520725;0.520725;-0.479275;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828227;0.00;0.00;50.00;50.00;136.19;10;0.513197;0.486803;0.486803;-0.513197;0.000000;0.000000;
55.865913;9.828234;55.865921;9.828225;0.00;0.00;50.00;50.00;137.48;10;0.527512;0.472488;0.472488;-0.527512;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828223;0.00;0.00;50.00;50.00;136.81;10;0.520064;0.479936;0.479936;-0.520064;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828222;0.00;0.00;50.00;50.00;136.53;10;0.517034;0.482966;0.482966;-0.517034;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828220;0.00;0.00;50.00;50.00;135.13;10;0.501440;0.498560;0.498560;-0.501440;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828220;0.00;0.00;50.00;50.00;138.02;10;0.533581;0.466419;0.466419;-0.533581;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828218;0.00;0.00;50.00;50.00;139.37;10;0.548559;0.451442;0.451442;-0.548559;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828218;0.00;0.00;50.00;50.00;134.75;10;0.497236;0.502764;0.502764;-0.497236;0.000000;0.000000;
55.865913;9.828234;55.865925;9.828217;0.00;0.00;50.00;50.00;138.02;10;0.533508;0.466492;0.466492;-0.533508;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828215;0.00;0.00;50.00;50.00;136.15;10;0.512820;0.487181;0.487181;-0.512820;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828213;0.00;0.00;50.00;50.00;137.90;10;0.532207;0.467793;0.467793;-0.532207;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828213;0.00;0.00;50.00;50.00;133.46;9;0.482896;0.517104;0.517104;-0.482896;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828211;0.00;0.00;50.00;50.00;138.59;9;0.539841;0.460159;0.460159;-0.539841;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828212;0.00;0.00;50.00;50.00;134.37;9;0.493025;0.506976;0.506976;-0.493025;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828215;0.00;0.00;50.00;50.00;136.14;9;0.512625;0.487375;0.487375;-0.512625;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828214;0.00;0.00;50.00;50.00;141.23;9;0.569273;0.430727;0.430727;-0.569273;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828216;0.00;0.00;50.00;50.00;138.68;9;0.540904;0.459096;0.459096;-0.540904;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828216;0.00;0.00;50.00;50.00;141.19;9;0.568800;0.431200;0.431200;-0.568800;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828215;0.00;0.00;50.00;50.00;139.43;9;0.549174;0.450826;0.450826;-0.549174;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828213;0.00;0.00;50.00;50.00;137.41;9;0.526785;0.473215;0.473215;-0.526785;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828213;0.00;0.00;50.00;50.00;134.91;8;0.499053;0.500947;0.500947;-0.499053;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828213;0.00;0.00;50.00;50.00;137.74;8;0.530485;0.469515;0.469515;-0.530485;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828212;0.00;0.00;50.00;50.00;138.08;8;0.534272;0.465728;0.465728;-0.534272;0.000000;0.000000;
55.865913;9.828234;55.865929;9.828212;0.00;0.00;50.00;50.00;139.98;8;0.555364;0.444636;0.444636;-0.555364;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828211;0.00;0.00;50.00;50.00;135.88;8;0.509730;0.490270;0.490270;-0.509730;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828210;0.00;0.00;50.00;50.00;136.34;8;0.514925;0.485075;0.485075;-0.514925;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828210;0.00;0.00;50.00;50.00;137.50;8;0.527803;0.472197;0.472197;-0.527803;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828210;0.00;0.00;50.00;50.00;140.96;8;0.566185;0.433815;0.433815;-0.566185;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828209;0.00;0.00;50.00;50.00;136.21;8;0.513407;0.486593;0.486593;-0.513407;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828209;0.00;0.00;50.00;50.00;134.58;8;0.495318;0.504682;0.504682;-0.495318;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828209;0.00;0.00;50.00;50.00;137.95;8;0.532822;0.467178;0.467178;-0.532822;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828208;0.00;0.00;50.00;50.00;138.11;8;0.534590;0.465410;0.465410;-0.534590;0.000000;0.000000;
55.865913;9.828234;55.865932;9.828208;0.00;0.00;50.00;50.00;139.50;8;0.550022;0.449978;0.449978;-0.550022;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828208;0.00;0.00;50.00;50.00;135.38;8;0.504262;0.495738;0.495738;-0.504262;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828207;0.00;0.00;50.00;50.00;137.77;9;0.530832;0.469168;0.469168;-0.530832;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828206;0.00;0.00;50.00;50.00;139.55;9;0.550531;0.449469;0.449469;-0.550531;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828206;0.00;0.00;50.00;50.00;140.88;9;0.565368;0.434632;0.434632;-0.565368;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828206;0.00;0.00;50.00;50.00;140.91;9;0.565682;0.434318;0.434318;-0.565682;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828206;0.00;0.00;50.00;50.00;138.64;9;0.540421;0.459579;0.459579;-0.540421;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828206;0.00;0.00;50.00;50.00;136.18;9;0.513160;0.486840;0.486840;-0.513160;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828205;0.00;0.00;50.00;50.00;136.95;9;0.521713;0.478287;0.478287;-0.521713;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828205;0.00;0.00;50.00;50.00;139.55;9;0.550578;0.449422;0.449422;-0.550578;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828205;0.00;0.00;50.00;50.00;139.15;9;0.546103;0.453897;0.453897;-0.546103;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828205;0.00;0.00;50.00;50.00;139.02;9;0.544660;0.455340;0.455340;-0.544660;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;134.38;9;0.493115;0.506885;0.506885;-0.493115;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;139.74;9;0.552659;0.447341;0.447341;-0.552659;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;140.20;9;0.557832;0.442168;0.442168;-0.557832;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;139.84;9;0.553771;0.446229;0.446229;-0.553771;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;137.31;9;0.525687;0.474313;0.474313;-0.525687;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;141.56;9;0.572876;0.427124;0.427124;-0.572876;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;137.50;9;0.527753;0.472247;0.472247;-0.527753;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;138.34;9;0.537151;0.462849;0.462849;-0.537151;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;136.57;9;0.517495;0.482505;0.482505;-0.517495;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;139.84;9;0.553819;0.446181;0.446181;-0.553819;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;136.58;9;0.517586;0.482414;0.482414;-0.517586;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;41.80;50.00;147.77;9;0.641877;0.358124;0.358124;-0.641877;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;43.60;50.00;140.52;9;0.561323;0.438676;0.438676;-0.561323;0.000000;0.000000;r44.300
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;142.42;9;0.582402;0.417598;0.417598;-0.582402;0.000000;0.000000;r47.900
55.865913;9.828234;55.865940;9.828203;0.00;0.00;47.30;50.00;145.04;9;0.611588;0.388412;0.388412;-0.611588;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;14.00;50.00;141.44;8;0.571507;0.428492;0.428492;-0.571507;0.000000;0.000000;r14.000
55.865913;9.828234;55.865940;9.828203;0.00;0.00;32.40;50.00;144.12;8;0.601286;0.398714;0.398714;-0.601286;0.000000;0.000000;r14.800
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;136.93;8;0.521448;0.478552;0.478552;-0.521448;0.000000;0.000000;r49.100
55.865913;9.828234;55.865940;9.828203;0.00;0.00;3.10;50.00;147.98;8;0.644221;0.355779;0.355779;-0.644221;0.000000;0.000000;r20.800
55.865913;9.828234;55.865940;9.828203;0.00;0.00;0.00;50.00;141.60;8;0.573296;0.426704;0.426704;-0.573296;0.000000;0.000000;r0.000
55.865913;9.828234;55.865940;9.828204;0.00;0.00;0.00;50.00;132.42;8;0.471327;0.528673;0.528673;-0.471327;0.000000;0.000000;r0.000
55.865913;9.828234;55.865940;9.828205;0.00;0.00;10.00;50.00;127.13;8;0.412602;0.587398;0.587398;-0.412602;0.000000;0.000000;r10.200
55.865913;9.828234;55.865940;9.828204;0.00;0.00;12.70;50.00;136.69;8;0.518753;0.481247;0.481247;-0.518753;0.000000;0.000000;r12.700
55.865913;9.828234;55.865940;9.828205;0.00;0.00;16.70;50.00;137.08;8;0.523116;0.476884;0.476884;-0.523116;0.000000;0.000000;r19.600
55.865913;9.828234;55.865940;9.828205;0.00;0.00;16.30;50.00;127.59;8;0.417657;0.582343;0.582343;-0.417657;0.000000;0.000000;r15.300
55.865913;9.828234;55.865940;9.828205;0.00;0.00;23.60;50.00;129.79;8;0.442093;0.557907;0.557907;-0.442093;0.000000;0.000000;r22.600
55.865913;9.828234;55.865940;9.828205;0.00;0.00;50.00;50.00;125.82;8;0.397945;0.602054;0.602054;-0.397945;0.000000;0.000000;r47.700
55.865913;9.828234;55.865940;9.828206;0.00;0.00;50.00;50.00;132.93;8;0.476963;0.523037;0.523037;-0.476963;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828206;0.00;0.00;50.00;50.00;137.24;8;0.524944;0.475056;0.475056;-0.524944;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828205;0.00;0.00;50.00;50.00;146.53;8;0.628078;0.371922;0.371922;-0.628078;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828205;0.00;0.00;50.00;50.00;139.23;8;0.546953;0.453046;0.453046;-0.546953;0.000000;0.000000;
55.865913;9.828234;55.865936;9.828204;0.00;0.00;50.00;50.00;150.23;8;0.669203;0.330797;0.330797;-0.669203;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;153.32;8;0.703560;0.296440;0.296440;-0.703560;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;50.00;50.00;148.53;8;0.650319;0.349681;0.349681;-0.650319;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828203;0.00;0.00;22.30;50.00;151.33;8;0.681399;0.318601;0.318601;-0.681399;0.000000;0.000000;r31.500
55.865913;9.828234;55.865940;9.828203;0.00;0.00;6.70;50.00;144.78;8;0.608638;0.391363;0.391363;-0.608638;0.000000;0.000000;r8.200
55.865913;9.828234;55.865940;9.828203;0.00;0.00;4.70;50.00;145.29;8;0.614368;0.385632;0.385632;-0.614368;0.000000;0.000000;r4.800
55.865913;9.828234;55.865940;9.828203;0.00;0.00;6.80;50.00;144.86;8;0.609520;0.390480;0.390480;-0.609520;0.000000;0.000000;r6.400
55.865913;9.828234;55.865940;9.828203;0.00;0.00;15.70;50.00;148.93;8;0.654752;0.345247;0.345247;-0.654752;0.000000;0.000000;r14.400
55.865913;9.828234;55.865940;9.828203;0.00;0.00;26.10;50.00;137.89;8;0.532155;0.467845;0.467845;-0.532155;0.000000;0.000000;r17.700
55.865913;9.828234;55.865940;9.828202;0.00;0.00;50.00;50.00;145.24;8;0.613780;0.386219;0.386219;-0.613780;0.000000;0.000000;r33.700
55.865913;9.828234;55.865940;9.828202;0.00;0.00;50.00;50.00;149.90;8;0.665544;0.334456;0.334456;-0.665544;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;155.64;8;0.729344;0.270656;0.270656;-0.729344;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;148.36;8;0.648414;0.351586;0.351586;-0.648414;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;151.63;8;0.684798;0.315203;0.315203;-0.684798;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;151.38;9;0.682046;0.317954;0.317954;-0.682046;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;152.24;9;0.691567;0.308433;0.308433;-0.691567;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;149.04;9;0.656045;0.343955;0.343955;-0.656045;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;152.77;9;0.697500;0.302500;0.302500;-0.697500;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;149.11;9;0.656728;0.343273;0.343273;-0.656728;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;153.27;9;0.702951;0.297049;0.297049;-0.702951;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;151.03;9;0.678072;0.321928;0.321928;-0.678072;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;156.23;9;0.735871;0.264129;0.264129;-0.735871;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;153.74;9;0.708197;0.291803;0.291803;-0.708197;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;150.01;9;0.666817;0.333183;0.333183;-0.666817;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;152.45;9;0.693873;0.306127;0.306127;-0.693873;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;153.30;9;0.703374;0.296625;0.296625;-0.703374;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;155.99;9;0.733206;0.266794;0.266794;-0.733206;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828201;0.00;0.00;50.00;50.00;160.24;9;0.780463;0.219537;0.219537;-0.780463;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828202;0.00;0.00;50.00;50.00;152.23;9;0.691438;0.308562;0.308562;-0.691438;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828202;0.00;0.00;50.00;50.00;140.54;9;0.561589;0.438411;0.438411;-0.561589;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828202;0.00;0.00;50.00;50.00;153.38;9;0.704212;0.295788;0.295788;-0.704212;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828202;0.00;0.00;38.70;50.00;155.09;10;0.723184;0.276816;0.276816;-0.723184;0.000000;0.000000;r44.600
55.865913;9.828234;55.865940;9.828203;0.00;0.00;41.60;50.00;153.41;10;0.704539;0.295461;0.295461;-0.704539;0.000000;0.000000;r37.800
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;144.26;10;0.602884;0.397116;0.397116;-0.602884;0.000000;0.000000;
55.865913;9.828234;55.865940;9.828204;0.00;0.00;50.00;50.00;156.39;9;0.737694;0.262306;0.262306;-0.737694;0.000000;0.000000;
