55.862720;9.844062;55.862720;9.844062;0.00;0.00;-0.15;-0.33;268.54;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844062;0.00;0.00;-0.15;-0.34;268.33;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.15;-0.35;268.72;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844060;0.00;0.00;-0.11;-0.44;265.23;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844060;0.00;0.00;-0.09;-0.52;265.76;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844060;0.00;0.00;-0.09;-0.54;269.96;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.09;-0.59;267.99;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844060;0.00;0.00;-0.07;-0.60;267.25;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844060;0.00;0.00;-0.06;-0.61;266.87;11;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.61;265.67;10;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.60;269.94;10;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.61;269.07;10;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.60;269.93;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.06;-0.61;267.38;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.62;265.05;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.08;-0.62;266.34;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.08;-0.60;267.05;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.09;-0.62;270.02;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.64;266.87;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.06;-0.62;268.75;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.05;-0.62;269.81;9;0.000000;0.000000;
55.862720;9.844062;55.862720;9.844061;0.00;0.00;-0.07;-0.61;266.57;9;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.05;-0.60;269.85;9;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.06;-0.60;266.25;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.07;-0.58;268.01;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.05;-0.59;267.41;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.08;-0.58;272.33;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.08;-0.58;270.03;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844062;0.00;0.00;-0.07;-0.57;268.92;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.07;-0.57;268.75;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.06;-0.59;266.67;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.07;-0.58;267.60;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.07;-0.61;267.82;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.05;-0.62;268.85;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844061;0.00;0.00;-0.06;-0.61;270.37;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844060;0.00;0.00;-0.07;-0.60;267.04;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844060;0.00;0.00;-0.07;-0.58;265.76;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844060;0.00;0.00;-0.07;-0.58;266.81;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844060;0.00;0.00;-0.09;-0.58;267.49;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844059;0.00;0.00;-0.08;-0.59;267.20;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844059;0.00;0.00;-0.06;-0.60;265.07;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844059;0.00;0.00;-0.07;-0.59;266.47;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844059;0.00;0.00;-0.06;-0.57;266.60;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844059;0.00;0.00;-0.07;-0.59;265.81;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844058;0.00;0.00;-0.05;-0.60;266.99;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844058;0.00;0.00;-0.07;-0.60;265.60;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844058;0.00;0.00;-0.08;-0.59;266.53;10;0.000000;0.000000;
55.862720;9.844062;55.862717;9.844058;0.00;0.00;-0.07;-0.59;267.27;10;0.000000;0.000000;
