55.863140;9.828150;55.863102;9.828247;0.856255;0.142872;4.47;2.93;76.45;
55.863140;9.828150;55.863102;9.828247;0.888148;0.200057;4.39;3.15;79.63;
55.863140;9.828150;55.863102;9.828247;0.873136;0.172605;4.38;3.38;78.10;
55.863140;9.828150;55.863102;9.828247;0.900122;0.222724;4.42;3.57;80.89;
55.863140;9.828150;55.863102;9.828247;0.897415;0.217535;4.48;3.73;80.60;
55.863140;9.828150;55.863102;9.828249;0.941644;0.265448;4.57;3.90;83.43;
55.863140;9.828150;55.863102;9.828249;0.947467;0.277736;4.70;4.10;84.11;
55.863140;9.828150;55.863102;9.828249;0.944677;0.271818;4.90;4.36;83.78;
55.863140;9.828150;55.863102;9.828249;0.949452;0.281981;5.15;4.69;84.35;
55.863140;9.828150;55.863102;9.828249;0.972519;0.333778;5.36;5.07;87.27;
55.863140;9.828150;55.863102;9.828250;0.993726;0.361864;5.35;5.47;88.88;
55.863140;9.828150;55.863102;9.828250;0.998000;0.372739;5.05;5.87;89.50;
55.863140;9.828150;55.863102;9.828250;0.976224;0.319677;4.52;6.24;86.50;
55.863140;9.828150;55.863102;9.828250;0.985111;0.340660;3.97;6.59;87.68;
55.863140;9.828150;55.863102;9.828250;0.990463;0.353725;3.61;6.88;88.42;
55.863140;9.828150;55.863102;9.828251;0.998879;0.350682;3.51;7.07;88.26;
55.863140;9.828150;55.863102;9.828251;0.996452;0.344696;3.58;7.15;87.93;
55.863140;9.828150;55.863102;9.828251;1.008312;0.374676;3.69;7.14;89.62;
55.863140;9.828150;55.863102;9.828251;0.995608;0.342632;3.79;7.07;87.81;
55.863140;9.828150;55.863102;9.828251;1.006443;0.369825;3.89;6.98;89.34;
55.863140;9.828150;55.863102;9.828253;1.016906;0.347491;4.02;6.87;88.12;
55.863140;9.828150;55.863102;9.828253;1.024714;0.367504;4.17;6.78;89.23;
55.863140;9.828150;55.863102;9.828253;1.019488;0.354018;4.30;6.71;88.48;
55.863140;9.828150;55.863102;9.828253;1.018768;0.352189;4.40;6.66;88.38;
55.863140;9.828150;55.863102;9.828253;1.037378;0.401954;4.45;6.61;91.14;
