55.862717;9.844048;55.862717;9.844048;0.00;0.00;-0.03;-0.68;266.95;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844048;0.00;0.00;-0.03;-0.68;272.18;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844048;0.00;0.00;-0.03;-0.68;270.65;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844049;0.00;0.00;-0.03;-0.68;267.66;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844049;0.00;0.00;-0.03;-0.68;272.19;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844049;0.00;0.00;-0.03;-0.68;266.98;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844050;0.00;0.00;-0.03;-0.68;271.44;5;0.000000;0.000000;
55.862717;9.844048;55.862717;9.844049;0.00;0.00;-0.03;-0.68;268.71;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844049;0.00;0.00;-0.03;-0.68;269.37;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844049;0.00;0.00;-0.04;-0.68;269.33;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844047;0.00;0.00;-0.03;-0.68;273.03;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844047;0.00;0.00;-0.03;-0.68;267.09;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844046;0.00;0.00;-0.03;-0.68;271.22;5;0.000000;0.000000;
55.862717;9.844048;55.862713;9.844046;0.00;0.00;-0.03;-0.68;269.48;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844046;0.00;0.00;-0.03;-0.68;269.37;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844046;0.00;0.00;-0.03;-0.68;266.66;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844046;0.00;0.00;-0.03;-0.68;268.65;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844046;0.00;0.00;-0.03;-0.68;270.53;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844046;0.00;0.00;-0.03;-0.68;270.13;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.69;268.86;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.68;270.74;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.68;269.53;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.68;270.31;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.68;271.22;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844045;0.00;0.00;-0.03;-0.68;271.47;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844044;0.00;0.00;-0.03;-0.68;269.13;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844044;0.00;0.00;-0.03;-0.68;269.74;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844044;0.00;0.00;-0.03;-0.68;268.32;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844043;0.00;0.00;-0.03;-0.68;272.47;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844043;0.00;0.00;-0.03;-0.68;268.95;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844043;0.00;0.00;-0.03;-0.68;269.84;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844042;0.00;0.00;-0.04;-0.68;269.14;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844041;0.00;0.00;-0.04;-0.68;273.21;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844041;0.00;0.00;-0.04;-0.68;271.38;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844041;0.00;0.00;-0.04;-0.68;269.36;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844041;0.00;0.00;-0.04;-0.68;270.35;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844041;0.00;0.00;-0.04;-0.68;271.36;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844040;0.00;0.00;-0.04;-0.68;270.49;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844040;0.00;0.00;-0.04;-0.68;272.15;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844040;0.00;0.00;-0.04;-0.68;270.35;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844040;0.00;0.00;-0.04;-0.68;272.67;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844040;0.00;0.00;-0.03;-0.68;272.35;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.04;-0.68;271.59;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.03;-0.68;273.79;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.04;-0.68;268.73;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.04;-0.68;270.34;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844038;0.00;0.00;-0.04;-0.68;271.18;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844038;0.00;0.00;-0.04;-0.68;268.29;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844038;0.00;0.00;-0.04;-0.68;275.07;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844038;0.00;0.00;-0.04;-0.68;273.71;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.04;-0.68;268.92;5;0.000000;0.000000;
55.862713;9.844046;55.862713;9.844039;0.00;0.00;-0.04;-0.68;269.49;5;0.000000;0.000000;
